band	corpus	top1	top2	margin	top1_kind	top1_path	question
in	cheatsheets	0.6546126	0.6544498	0.0002	spec	openspec/specs/podman-idiomatic-patterns/spec.md	Can two user accounts on the same machine share one enclave?
in	cheatsheets	0.7574485	0.74263537	0.0148	spec	openspec/specs/binary-signing/spec.md	How do I verify the Cosign signature on a downloaded Tillandsias release?
in	cheatsheets	0.7108138	0.69903195	0.0118	code	scripts/install-macos.sh	How do I roll back to the previous Tillandsias release if a new one breaks?
in	cheatsheets	0.7213998	0.7150349	0.0064	cheatsheet	cheatsheets/runtime/cheatsheet-pull-on-demand.md	When does the pull-on-demand cheatsheet cache get evicted?
in	cheatsheets	0.76784164	0.748568	0.0193	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	Is there a size cap on the per-project cache, and what cleans it up?
in	cheatsheets	0.8437674	0.81635046	0.0274	cheatsheet	docs/cheatsheets/secrets-management.md	What happens if creating the tillandsias-github-token podman secret fails when the git service launches?
in	cheatsheets	0.6847409	0.6829339	0.0018	spec	openspec/specs/git-mirror-service/spec.md	How do I configure the mirror to talk to a GitHub Enterprise Server instead of github.com?
in	cheatsheets	0.70214957	0.69653356	0.0056	spec	openspec/specs/forge-hot-cold-split/spec.md	What happens when the project workspace tmpfs hits its ~1 GB cap mid-build?
in	cheatsheets	0.7111613	0.70186234	0.0093	cheatsheet	cheatsheets/utils/podman-secrets.md	What's the procedure for adding a new item to the tray menu end to end?
in	cheatsheets	0.7013255	0.69006234	0.0113	spec	openspec/specs/forge-staleness/spec.md	How do we bump the forge base image from Fedora 43 to Fedora 44?
in	cheatsheets	0.7771578	0.7466057	0.0306	cheatsheet	cheatsheets/runtime/cache-architecture.md	Does upgrading Tillandsias migrate the existing per-project caches, or are they rebuilt?
in	cheatsheets	0.6887209	0.68762857	0.0011	cheatsheet	cheatsheets/runtime/macos-tray-diagnostics.md	What's the version-negotiation rule between the tray and the in-VM headless on the control wire?
in	cheatsheets	0.67871124	0.6637204	0.0150	spec	openspec/specs/windows-native-tray/spec.md	Which commit or release introduced the exit-code-3 CONVERGING behaviour on the Windows tray?
near	cheatsheets	0.6791115	0.6766731	0.0024	spec	openspec/specs/git-mirror-service/spec.md	What ack-latency number should page someone for the git mirror?
far	cheatsheets	0.55895585	0.54813826	0.0108	cheatsheet	cheatsheets/build/nix-flake-basics.md	What is the flibber flobber?
far	cheatsheets	0.5653997	0.56187826	0.0035	methodology	methodology/distributed-work.yaml	How many quonts fit inside a wibbled zorptangle before it snarfles?
far	cheatsheets	0.6058259	0.6019958	0.0038	code	scripts/check-litmus-expression-pinning-added.sh	Explain the difference between a grumbleflatch and a semi-grumbleflatch in plain English.
far	cheatsheets	0.57441515	0.5572735	0.0171	code	scripts/claim-ledger-node.sh	Is the moon's blorptitude increasing this quarter?
far	cheatsheets	0.60380614	0.5786085	0.0252	spec	openspec/specs/tray-progress-and-icon-states/spec.md	What's a good recipe for sourdough starter if my kitchen runs cold?
far	cheatsheets	0.57708293	0.5532625	0.0238	cheatsheet	cheatsheets/observability/cheatsheet-metrics.md	Who won the 1998 FIFA World Cup final and what was the score?
far	cheatsheets	0.54383135	0.5373587	0.0065	cheatsheet	cheatsheets/runtime/portable-executable-transparent-mode.md	How do I get rid of aphids on my tomato plants without pesticides?
far	cheatsheets	0.47966167	0.47850618	0.0012	cheatsheet	cheatsheets/runtime/ephemeral-lifecycle.md	What's the capital of Burkina Faso?
far	cheatsheets	0.53430915	0.51726604	0.0170	methodology	methodology/proximity.yaml	What are the tax implications of exercising incentive stock options in the US?
far	cheatsheets	0.63365114	0.5868423	0.0468	code	scripts/test-capability-routing.sh	How do I configure an Oracle RAC cluster for automatic failover?
far	cheatsheets	0.6392426	0.62617016	0.0131	cheatsheet	docs/cheatsheets/tray-rapid-switch.md	What's the best way to tune JVM garbage collection for a low-latency trading system?
far	cheatsheets	0.627928	0.60404354	0.0239	code	images/default/lib-common.sh	How do I set up a Salesforce Apex trigger that fires on record update?
far	cheatsheets	0.6225293	0.60317016	0.0194	cheatsheet	cheatsheets/runtime/gpu-tier-detection.md	Write me a CUDA kernel for tiled matrix multiplication using shared memory.
far	cheatsheets	0.6204562	0.6180344	0.0024	methodology	methodology/bootstrap/router.yaml	How do I configure BGP route reflectors on a Juniper MX router?
in	spec	0.7356241	0.7162912	0.0193	spec	openspec/specs/versioning/spec.md	What does the VERSION file look like — how many parts does the version number have?
in	spec	0.7501363	0.74690545	0.0032	cheatsheet	cheatsheets/runtime/networking.md	which git tags are allowed to be force-pushed?
in	spec	0.7335363	0.7297045	0.0038	cheatsheet	cheatsheets/runtime/codex-agent-entrypoints.md	Which agent CLIs have to be present inside the forge image?
in	spec	0.678579	0.67390627	0.0047	cheatsheet	cheatsheets/runtime/everything-in-forge.md	Can the forge container see my home directory?
in	spec	0.734227	0.71073484	0.0235	code	crates/tillandsias-headless/src/main.rs	What values is TILLANDSIAS_AGENT_RESULT_FORMAT allowed to take?
in	spec	0.8211797	0.79278123	0.0284	spec	openspec/specs/enclave-network/spec.md	How is the enclave network created and which container is allowed out to the internet?
in	spec	0.7696465	0.7440648	0.0256	spec	openspec/specs/default-image/spec.md	Does the forge image ship a Nix store?
in	spec	0.77067125	0.71113425	0.0595	spec	openspec/specs/default-image/spec.md	What is the default opencode model in the bundled config, and what is small_model clamped to?
in	spec	0.77732354	0.771653	0.0057	spec	openspec/specs/tray-progress-and-icon-states/spec.md	How many tray icon states are there and what are they called?
in	spec	0.7241038	0.70302474	0.0211	spec	openspec/specs/singleton-guard/spec.md	Where does the singleton lock file live on each OS?
in	spec	0.78249824	0.70810217	0.0744	spec	openspec/specs/build-lock/spec.md	Is build-lock still a live spec?
in	spec	0.7864542	0.7818457	0.0046	cheatsheet	cheatsheets/utils/podman-secrets.md	Where is the Vault auto-unseal key kept?
in	spec	0.76831394	0.7465254	0.0218	spec	openspec/specs/tillandsias-vault/spec.md	What Vault ACL policies exist and can the forge read the GitHub token?
in	spec	0.77809095	0.76190406	0.0162	spec	openspec/specs/git-mirror-service/spec.md	Where do the bare project mirrors live inside the git service container?
in	spec	0.75185126	0.70358974	0.0483	spec	openspec/specs/git-mirror-service/spec.md	Which receive.* settings are forced on the mirror at every service start?
in	spec	0.7550303	0.74608874	0.0089	spec	openspec/specs/vsock-transport/spec.md	vsock port for the control wire?
in	spec	0.71812254	0.696907	0.0212	code	crates/tillandsias-vm-layer/src/lib.rs	Which executables can the host ask the VM to exec over the control wire?
in	spec	0.8350809	0.77690965	0.0582	cheatsheet	docs/cheatsheets/wsl-bash.md	What does a WSL2 distro need before Tillandsias containers will run in it?
in	spec	0.72429025	0.6838701	0.0404	spec	openspec/specs/forge-welcome/spec.md	What shell do I land in when I open the Terminal from the tray?
in	spec	0.75651133	0.7541968	0.0023	spec	openspec/specs/web-image/spec.md	What base image and web server does the web-image use, and how big can it be?
in	spec	0.78865665	0.77168393	0.0170	spec	openspec/specs/nix-cache-service/spec.md	How does an ephemeral forge get a warm nix cache without mounting the host store?
in	spec	0.7519487	0.7459222	0.0060	cheatsheet	docs/cheatsheets/windows-bash.md	What environment variables must NOT be present in a forge container?
in	spec	0.80146974	0.7667909	0.0347	spec	openspec/specs/forge-hot-cold-split/spec.md	Which paths in the forge are RAM-backed tmpfs, and what are their size caps?
in	spec	0.74141824	0.73837715	0.0030	spec	openspec/specs/forge-hot-cold-split/spec.md	What happens if the host doesn't have enough free RAM to launch a forge?
in	spec	0.7975	0.7975	0.0000	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	Where does cargo put its downloads inside the forge?
in	spec	0.7287703	0.720251	0.0085	cheatsheet	docs/cheatsheets/mitm-proxy-design.md	What are the two proxy ports and how do they differ?
in	spec	0.78381604	0.7514403	0.0324	cheatsheet	cheatsheets/runtime/socket-enclave-diagnostics.md	Which models get pulled at each inference tier?
in	spec	0.77567655	0.7746097	0.0011	spec	openspec/specs/host-browser-mcp/spec.md	Where does the per-lane MCP socket live and what are its permissions?
in	spec	0.7047909	0.70399797	0.0008	spec	openspec/specs/host-browser-mcp/spec.md	How fast can the same project reopen the same URL in a browser window?
in	spec	0.7503697	0.7486916	0.0017	spec	openspec/specs/opencode-web-session/spec.md	What is the OpenCode Web session cookie called and what flags does it carry?
in	spec	0.80387276	0.7945727	0.0093	spec	openspec/specs/subdomain-naming-flip/spec.md	Is the URL project.opencode.localhost or opencode.project.localhost?
in	spec	0.76922256	0.7078398	0.0614	code	crates/tillandsias-headless/src/main.rs	How do I open the Observatorium for a project and what hostname does it get?
in	spec	0.6987779	0.6981981	0.0006	spec	openspec/specs/app-lifecycle/spec.md	How does the Windows tray survive an Explorer crash?
in	spec	0.7378051	0.73227286	0.0055	spec	openspec/specs/macos-native-tray/spec.md	Why isn't the tray showing up in the macOS Dock?
in	spec	0.7463915	0.7298549	0.0165	cheatsheet	docs/cheatsheets/tray-state-machine.md	How does the tray tell 'GitHub is down' apart from 'you're not logged in'?
in	spec	0.78023344	0.7438557	0.0364	spec	openspec/specs/init-command/spec.md	In what order does --init build the images, and what exit codes does it use?
in	spec	0.80975735	0.79904044	0.0107	spec	openspec/specs/ci-release/spec.md	What is the Linux release artifact called and why must it be musl?
in	spec	0.81894934	0.79315144	0.0258	spec	openspec/specs/ci-release/spec.md	What is GitHub Actions allowed to do for a release, and what has to run locally?
in	spec	0.7260913	0.722073	0.0040	spec	openspec/specs/runtime-diagnostics-stream/spec.md	Where does the tray write its log file on Linux?
in	spec	0.7691981	0.76047206	0.0087	cheatsheet	cheatsheets/runtime/fedora-minimal-wsl2.md	Which podman security flags are non-negotiable?
in	spec	0.7417985	0.71302944	0.0288	spec	openspec/specs/app-lifecycle/spec.md	Is there a confirmation before Destroy wipes an app's data?
in	spec	0.7519748	0.70491654	0.0471	spec	openspec/specs/no-terminal-flicker/spec.md	What are the seven per-project tools in the tray submenu?
in	spec	0.6716363	0.64801365	0.0236	cheatsheet	docs/cheatsheets/logging-levels.md	Does the project scanner poll the filesystem?
in	spec	0.734144	0.70989066	0.0243	cheatsheet	cheatsheets/runtime/portable-executable-transparent-mode.md	What JSON does headless mode print when it starts and stops?
in	spec	0.72879505	0.72524804	0.0035	spec	openspec/specs/podman-registries-config/spec.md	Why doesn't podman prompt me to choose a registry when starting the stack?
in	spec	0.6867867	0.66895777	0.0178	spec	openspec/specs/no-terminal-flicker/spec.md	Is the cloud submenu logout-reset behaviour implemented on all three platforms?
in	spec	0.7581468	0.7493884	0.0088	code	scripts/hooks/pre-commit-openspec.sh	what is the ghost trace baseline file for
in	spec	0.7690504	0.7615695	0.0075	methodology	methodology/litmus.yaml	What do the phase labels on litmus tests mean?
in	spec	0.74472433	0.74366975	0.0011	spec	openspec/specs/cheatsheet-source-layer/spec.md	Why is agent-cheatsheets showing zero litmus coverage?
in	spec	0.82135546	0.8202004	0.0012	spec	openspec/specs/cache-recovery-mechanism/spec.md	Why is a missing cache_version file not an error?
in	spec	0.7498681	0.7274752	0.0224	cheatsheet	cheatsheets/web/cdp.md	Where does the bundled Chromium come from and where is it cached?
in	spec	0.7653337	0.7084998	0.0568	spec	openspec/specs/spec-traceability/spec.md	Does a stale @trace comment break the build?
in	spec	0.6617165	0.65338624	0.0083	cheatsheet	docs/cheatsheets/script-hardening.md	What file does the accelerator probe write?
in	spec	0.69214255	0.6781787	0.0140	spec	openspec/specs/tray-projects-rename/spec.md	Which languages is the i18n wave adding to the forge?
in	spec	0.6422377	0.61471474	0.0275	spec	openspec/specs/tray-menu/spec.md	what's the lobster in the tray menu
in	spec	0.75326407	0.7528917	0.0004	spec	openspec/specs/codex-tray-launcher/spec.md	What does cheatsheets/runtime/everything-in-forge.md actually say?
in	spec	0.7080909	0.7045168	0.0036	code	crates/tillandsias-metrics/src/dashboard.rs	Which Grafana dashboard should I import to visualise the convergence metrics?
in	spec	0.65557486	0.65373194	0.0018	methodology	methodology/multi-host-development.yaml	Is there an Ansible playbook for provisioning a new developer host?
in	spec	0.68616563	0.6726723	0.0135	spec	openspec/specs/dev-build/spec.md	Is there a Terraform module for the release infrastructure?
in	spec	0.59353185	0.58443433	0.0091	code	crates/tillandsias-headless/src/main.rs	Does the project run a Jenkins job for nightly builds?
in	spec	0.77075815	0.7422231	0.0285	cheatsheet	cheatsheets/build/build-strategy.md	What open-source licence is Tillandsias itself released under?
in	spec	0.7202515	0.71981955	0.0004	code	crates/tillandsias-headless/src/main.rs	What is the exact function signature of launch_forge_agent?
in	spec	0.7679461	0.7522827	0.0157	cheatsheet	cheatsheets/runtime/networking.md	How many domains are in images/proxy/allowlist.txt?
near	spec	0.76773185	0.7491442	0.0186	spec	openspec/specs/install-progress/spec.md	What is the SHA-256 of the current published tillandsias-linux-x86_64 binary?
in	spec	0.7508925	0.7464906	0.0044	spec	openspec/specs/tillandsias-vault/spec.md	How do I back up and restore the tillandsias-vault-data volume?
in	spec	0.6797998	0.6671411	0.0127	code	scripts/hooks/pre-commit-openspec.sh	Which script implements the ghost-trace baseline may-only-shrink ratchet?
in	spec	0.6524422	0.63945615	0.0130	spec	openspec/specs/graceful-shutdown/spec.md	How many forge lanes can run concurrently on one host?
in	spec	0.6811921	0.6784699	0.0027	code	scripts/test-mirror-host-cert-and-sshd.sh	What happens if the host disk fills up in the middle of an image build?
in	spec	0.6880127	0.6706164	0.0174	cheatsheet	cheatsheets/runtime/statusnotifier-tray.md	Is there a Flatpak or Snap package of the Linux tray?
in	spec	0.733643	0.6928327	0.0408	cheatsheet	cheatsheets/runtime/container-image-tagging.md	Does Tillandsias run on FreeBSD?
in	spec	0.75570667	0.7420289	0.0137	code	images/git/entrypoint.sh	What's the retry and backoff policy when the upstream git push in relay-refs.sh fails?
in	spec	0.7418693	0.72042274	0.0214	spec	openspec/specs/host-shell-architecture/spec.md	What is the timeout on the Hello/HelloAck handshake over vsock?
near	spec	0.7465771	0.72486925	0.0217	spec	openspec/specs/tray-menu/spec.md	What screen-reader support does the tray menu have?
near	spec	0.7485693	0.70721453	0.0414	spec	openspec/specs/no-terminal-flicker/spec.md	Are there keyboard shortcuts for opening the tray menu?
in	spec	0.66730136	0.65553313	0.0118	cheatsheet	cheatsheets/runtime/portable-executable-transparent-mode.md	Does the tray play a sound when a build finishes?
near	spec	0.66724074	0.6602094	0.0070	methodology	methodology/event/012-litmus-podman-runtime-blocker.yaml	How do I run the litmus suite against a remote host?
near	spec	0.64973557	0.6486759	0.0011	methodology	methodology/proximity.yaml	How many releases have been published so far?
in	spec	0.74924487	0.728192	0.0211	spec	openspec/specs/subdomain-routing-via-reverse-proxy/spec.md	How do I chain Squid to my company's outbound proxy?
in	spec	0.7296715	0.7206969	0.0090	spec	openspec/specs/native-secrets-store/spec.md	What is the complete set of OAuth scopes the GitHub login requests?
in	spec	0.69647	0.6445765	0.0519	spec	openspec/specs/forge-welcome/spec.md	What are the actual rotating tips shown in the forge welcome banner?
in	spec	0.66867024	0.66060835	0.0081	cheatsheet	cheatsheets/runtime/dedicated-service-account-podman.md	Can a team share one Tillandsias install with LDAP or SAML sign-in?
in	spec	0.6758695	0.67009354	0.0058	spec	openspec/specs/forge-hot-cold-split/spec.md	What are the minimum RAM and disk requirements to run the whole stack?
in	spec	0.7303853	0.715048	0.0153	spec	openspec/specs/no-terminal-flicker/spec.md	What are the steps to add a brand-new leaf action to the per-project tray submenu?
in	spec	0.76290125	0.7585727	0.0043	methodology	methodology/event/029-podman-control-plane-split-brain.yaml	Which Rust crates does tillandsias-podman depend on?
in	spec	0.83192843	0.8078651	0.0241	code	images/default/Containerfile	Which registry hosts the tillandsias-forge image?
in	spec	0.79941624	0.7654394	0.0340	cheatsheet	docs/cheatsheets/windows-setup.md	What is the minimum podman version required on native Linux?
in	spec	0.64674586	0.64482135	0.0019	spec	openspec/specs/git-mirror-service/spec.md	How do I move my mirrors and per-project caches to a new machine?
near	spec	0.62384015	0.62208796	0.0018	methodology	methodology/event/029-podman-control-plane-split-brain.yaml	Which model does NanoClawV2 itself run on?
in	spec	0.82291436	0.7977692	0.0251	spec	openspec/specs/methodology-accountability/spec.md	What is the YAML schema for writing a new litmus test?
in	spec	0.72113657	0.715598	0.0055	code	crates/tillandsias-headless/src/tray/mod.rs	How many projects can appear in the Cloud submenu before it overflows?
near	spec	0.72479916	0.7212489	0.0036	spec	openspec/specs/async-inference-launch/spec.md	Is there an uptime or availability target for the enclave services?
in	spec	0.68056	0.67122716	0.0093	code	crates/tillandsias-logging/src/event_collector.rs	How big is the built forge image on disk?
in	spec	0.74363065	0.7432096	0.0004	spec	openspec/specs/forge-opencode-onboarding/spec.md	Which opencode release is baked into the current forge image?
in	spec	0.7380894	0.7144703	0.0236	cheatsheet	docs/cheatsheets/tray-icon-ux.md	How is the tray icon changed for dark desktop themes?
far	spec	0.55895585	0.54813826	0.0108	cheatsheet	cheatsheets/build/nix-flake-basics.md	What is the flibber flobber?
far	spec	0.5814218	0.56977135	0.0117	methodology	methodology/distributed-work.yaml	How many wobbles fit in a snarfblat before the quimbles overflow?
far	spec	0.5216511	0.51128274	0.0104	spec	openspec/specs/default-image/spec.md	Is the zorbulent frimbus compatible with a left-handed trundlewick?
far	spec	0.5461716	0.5427173	0.0035	methodology	methodology/event/007-build-script-architecture-litmus-tombstone.yaml	What's a good recipe for sourdough starter in a humid climate?
far	spec	0.57708293	0.5532625	0.0238	cheatsheet	cheatsheets/observability/cheatsheet-metrics.md	Who won the 1998 FIFA World Cup final and what was the score?
far	spec	0.5490444	0.54884154	0.0002	code	scripts/test-codex-oauth-restore.sh	How do I get red wine out of a wool carpet?
far	spec	0.5252291	0.5054788	0.0198	code	scripts/test-ledger-node-claim-resolution.sh	What's the difference between a Roth IRA and a traditional IRA?
far	spec	0.6020423	0.5867439	0.0153	cheatsheet	cheatsheets/languages/toml.md	What key does a bass clarinet transpose to?
far	spec	0.5882197	0.58611375	0.0021	cheatsheet	cheatsheets/utils/jq.md	How do I set up a Kafka consumer group with exactly-once semantics in Java?
far	spec	0.6911159	0.6774955	0.0136	cheatsheet	cheatsheets/data/postgresql-indexing-basics.md	What's the best way to index a PostgreSQL jsonb column for containment queries?
far	spec	0.61942196	0.5944686	0.0250	cheatsheet	cheatsheets/architecture/enclave-service-catalog-research.md	How do I write a custom Kubernetes admission webhook in Go?
far	spec	0.64123017	0.6348868	0.0063	spec	openspec/specs/clickable-trace-index/spec.md	Why is my React useEffect running twice in development?
far	spec	0.57526565	0.56644064	0.0088	code	images/default/config-overlay/shell-helpers.sh	How do I configure Nginx to serve a Django app over gunicorn with TLS?
in	plan	0.6911348	0.67770666	0.0134	code	crates/tillandsias-plan/src/fragments.rs	ledger fragment filename format?
in	plan	0.6399134	0.61006945	0.0298	methodology	methodology/distributed-work.yaml	How do I get a work-order number that won't collide with another host's?
in	plan	0.74352604	0.7326815	0.0108	code	scripts/check-fragment-status-loss.sh	What happens if I change a packet's status by re-declaring it under `packets:` in a new fragment?
in	plan	0.62522954	0.61821353	0.0070	code	crates/tillandsias-vault-client/src/lib.rs	The channel is called `status:` but I need to change pickup_role. Is that allowed?
in	plan	0.71484506	0.7047029	0.0101	code	crates/tillandsias-plan/src/lib.rs	what statuses can a packet be in
in	plan	0.7586986	0.7221537	0.0365	methodology	methodology/between-commits-work-discipline.yaml	Which branch do checkpoints go to and what should the commit subject look like?
in	plan	0.73687357	0.71296775	0.0239	methodology	methodology/agent-observability.yaml	What exactly does a claim lease?
in	plan	0.6616532	0.6585151	0.0031	code	crates/tillandsias-plan/src/pipeline.rs	Why was 0.65 the wrong refusal threshold to pick for the spec expert?
in	plan	0.7423033	0.7171324	0.0252	cheatsheet	cheatsheets/build/podman-image-management.md	why is the forge nix flake still on an end-of-life nixpkgs
in	plan	0.63743156	0.63622373	0.0012	cheatsheet	cheatsheets/runtime/vz-framework-provisioning.md	What hardware is on macuahuitl?
in	plan	0.668511	0.64736986	0.0211	cheatsheet	docs/cheatsheets/fedora-minimal-containers.md	spec-index-ensure.sh --where printed a C:\Users path on my Fedora box. why?
in	plan	0.7135552	0.68734163	0.0262	cheatsheet	cheatsheets/concurrent-git/git-mirror-enterprise-practices.md	Is the mirror push 403 specific to one agent harness, one OS, or one release?
in	plan	0.74957746	0.73767257	0.0119	cheatsheet	cheatsheets/runtime/hashicorp-vault-tillandsias.md	who can read the proxy's TLS interception CA private key
in	plan	0.76314557	0.76067686	0.0025	code	scripts/forge-e2e-rate-limit.sh	What is the correct class slug for the full in-forge meta-orchestration e2e rate limiter?
in	plan	0.7173114	0.6953045	0.0220	spec	openspec/specs/remote-projects/spec.md	There's python in the repo — where, and why is that a problem?
in	plan	0.69790536	0.6656596	0.0322	methodology	methodology/provenance.yaml	Did we decide to adopt OpenTelemetry for loop telemetry?
in	plan	0.6998985	0.66913265	0.0308	cheatsheet	cheatsheets/runtime/tray-state-machine.md	What actually changes when a component graduates from a dev toolbox to a production enclave container?
in	plan	0.71504366	0.69112635	0.0239	code	scripts/with-tillandsias-builder.sh	Why is there a toolbox wrapper in build.sh at all?
in	plan	0.65394706	0.59018767	0.0638	code	crates/tillandsias-macos-tray/src/main.rs	steps to notarize the mac dmg?
in	plan	0.70181787	0.6981777	0.0036	code	images/default/entrypoint-forge-opencode-web.sh	OpenCode crashed in the mac forge — was that our bug?
in	plan	0.7572943	0.7309978	0.0263	cheatsheet	cheatsheets/runtime/fedora-minimal-wsl2.md	Does the WSL2 kernel support vsock loopback?
in	plan	0.7373796	0.7373796	0.0000	spec	openspec/specs/ci-release/spec.md	run-litmus-test.sh printed PASS but zero tests executed. known issue?
in	plan	0.71557695	0.7054601	0.0101	code	scripts/with-tillandsias-builder.sh	Why does the build keep trying to create a toolbox that already exists?
in	plan	0.61411333	0.5893954	0.0247	cheatsheet	cheatsheets/runtime/powershell.md	I saved install-windows.ps1 and ran it, and it never downloaded anything. What is going on?
in	plan	0.6168833	0.61481375	0.0021	code	scripts/build-macos-dmg.sh	every agent lane failed on a fresh macOS VM with a microdnf space error
in	plan	0.6894809	0.6886874	0.0008	code	crates/tillandsias-headless/src/main.rs	github login through Windows Terminal fails with error 0x80070002
in	plan	0.71864253	0.6976403	0.0210	spec	openspec/specs/versioning/spec.md	How does a daily build become the stable release?
in	plan	0.7078957	0.68510425	0.0228	methodology	methodology/versioning.yaml	Why wasn't v0.4.260809.1 promoted to stable?
in	plan	0.6516216	0.6175101	0.0341	methodology	methodology/multi-host-development.yaml	somebody pushed straight to main — what did that break?
in	plan	0.74834716	0.7318162	0.0165	code	crates/tillandsias-plan/src/lib.rs	Are there duplicate order numbers in the ledger, and does anything catch them?
in	plan	0.68170464	0.6640454	0.0177	code	scripts/test-expire-claims-list-live-rows.sh	Why did a Windows cycle end up claiming a Linux-owned packet?
in	plan	0.6636115	0.65868914	0.0049	methodology	methodology/event/019-runtime-podman-health-gate.yaml	podman ps hung for a minute and a half during CI. what causes that?
in	plan	0.69094306	0.6893855	0.0016	spec	openspec/specs/tillandsias-vault/spec.md	tillandsias --init exits 126 at vault launch on Silverblue
in	plan	0.6040281	0.58187276	0.0222	spec	openspec/specs/inference-container/spec.md	Can the NPU actually serve an expert model, or is that still theory?
in	plan	0.6016488	0.5989957	0.0027	code	crates/tillandsias-metrics/src/models.rs	is the iGPU actually faster than CPU for the fat spec expert?
in	plan	0.6280263	0.6277707	0.0003	spec	openspec/specs/accel-capability-probe/spec.md	Which NPU vendors have a workable Linux story?
in	plan	0.6225744	0.6011054	0.0215	methodology	methodology/agent-observability.yaml	How much time does an hourly cycle burn before any real work happens?
in	plan	0.68964154	0.68742466	0.0022	methodology	methodology/multi-host-development.yaml	Every branch was green before pushing, so why did the merge fail nine litmus steps?
in	plan	0.67028046	0.6430175	0.0273	cheatsheet	cheatsheets/concurrent-git/branches.md	the release runbook tried to merge PR #null
in	plan	0.7042447	0.6913411	0.0129	cheatsheet	cheatsheets/runtime/forge-loss-on-shutdown-window.md	What were the two data-loss paths found in the forge overnight on 2026-07-19?
in	plan	0.74755883	0.7335738	0.0140	code	crates/tillandsias-headless/src/main.rs	Why couldn't the Windows forge rewrite git URLs to the mirror?
in	plan	0.65469426	0.65375847	0.0009	spec	openspec/specs/git-mirror-service/spec.md	Should we just adopt Gitea or Forgejo instead of maintaining our own mirror?
in	plan	0.76577264	0.7412522	0.0245	cheatsheet	cheatsheets/runtime/windows-installer-prereqs.md	Does `wsl --terminate` give me a genuinely cold kernel?
in	plan	0.6425859	0.6171883	0.0254	cheatsheet	cheatsheets/runtime/low-end-cpu-inference-floor.md	cpu or igpu for embeddings?
in	plan	0.72152376	0.6815929	0.0399	methodology	methodology/distributed-work.yaml	Why do agents keep undoing each other's formatting?
in	plan	0.80165935	0.7428757	0.0588	spec	openspec/specs/wsl-daemon-orchestration/spec.md	The WSL distro reboots every time I close my last shell. Why?
in	plan	0.73163915	0.6895497	0.0421	methodology	methodology/distributed-work.yaml	select-work-batch says no eligible work but query shows 7 ready packets
in	plan	0.7398825	0.7343488	0.0055	cheatsheet	docs/cheatsheets/podman-logging.md	Where is the Podman Quadlet unit file for the tillandsias-vault container?
in	plan	0.6909995	0.6676803	0.0233	cheatsheet	cheatsheets/runtime/statusnotifier-tray.md	How do I install the Linux tray as a Flatpak?
in	plan	0.61416584	0.6053893	0.0088	cheatsheet	docs/cheatsheets/fedora-minimal-containers.md	Which repo do I add to get the .rpm or .deb package?
in	plan	0.62976575	0.6187762	0.0110	code	images/default/lib-common.sh	Is there an AUR package for Arch users?
in	plan	0.7081611	0.7067725	0.0014	cheatsheet	cheatsheets/runtime/socket-container-orchestration.md	What Docker Hub organization are the enclave images published under?
near	plan	0.7028757	0.6431972	0.0597	cheatsheet	cheatsheets/build/nix-flake-caching.md	Do you run Dependabot or Renovate to keep Cargo.lock current?
near	plan	0.6889388	0.67794657	0.0110	code	crates/tillandsias-control-wire/src/lib.rs	Is there a cargo-fuzz target for the control-wire frame parser?
near	plan	0.62366194	0.617125	0.0065	spec	openspec/specs/wsl-runtime/spec.md	Does the test suite run under Miri?
in	plan	0.66785187	0.6236211	0.0442	methodology	methodology/proximity.yaml	Is there a web dashboard where I can see the fleet's packet status?
in	plan	0.6435512	0.63161504	0.0119	cheatsheet	cheatsheets/runtime/cdp-security.md	Which Kubernetes distribution do the five always-on Raspberry Pi nodes run?
in	plan	0.77616704	0.73261523	0.0436	spec	openspec/specs/tray-app/spec.md	Is there an iOS or Android companion app for the tray?
in	plan	0.6749601	0.63560945	0.0394	cheatsheet	docs/cheatsheets/windows-bash.md	Where's the WiX/MSI installer project for Windows?
in	plan	0.7187933	0.6608857	0.0579	spec	openspec/specs/no-terminal-flicker/spec.md	Is there a Chocolatey package for the Windows tray?
in	plan	0.6977384	0.67722416	0.0205	spec	openspec/specs/menu-action-error-handling/spec.md	Do tray crashes get reported to Sentry or any crash-reporting service?
near	plan	0.7561118	0.6456949	0.1104	cheatsheet	docs/cheatsheets/cache-semantics-implementation.md	What's the test coverage percentage for the workspace?
in	plan	0.6978179	0.6725102	0.0253	cheatsheet	docs/cheatsheets/openspec-methodology.md	Is there a code-search index like Sourcegraph for agents to browse the repo?
in	plan	0.8216346	0.74114835	0.0805	spec	openspec/specs/forge-offline/spec.md	What does the forge-offline spec actually require, clause by clause?
in	plan	0.77454996	0.7378438	0.0367	spec	openspec/specs/meta-orchestration/spec.md	Walk me through the numbered steps of the /meta-orchestration skill.
in	plan	0.81940806	0.7584694	0.0609	cheatsheet	cheatsheets/concurrent-git/crdt-ledger-fragments.md	What's in cheatsheets/concurrent-git/crdt-ledger-fragments.md?
in	plan	0.86075944	0.86026484	0.0005	spec	openspec/specs/podman-container-handle/spec.md	Which litmus tests are currently bound in litmus-bindings.yaml?
