band	corpus	top1	top2	margin	top1_kind	top1_path	question
in	cheatsheets	0.6323277	0.61586237	0.0165	cheatsheet	cheatsheets/runtime/podman-idiomatic-patterns.md	Can two user accounts on the same machine share one enclave?
in	cheatsheets	0.79724514	0.69412446	0.1031	code	scripts/verify.sh	How do I verify the Cosign signature on a downloaded Tillandsias release?
in	cheatsheets	0.6801833	0.6542498	0.0259	cheatsheet	cheatsheets/runtime/vz-framework-provisioning.md	How do I roll back to the previous Tillandsias release if a new one breaks?
in	cheatsheets	0.65383834	0.6537624	0.0001	code	scripts/refresh-cheatsheet-sources.sh	When does the pull-on-demand cheatsheet cache get evicted?
in	cheatsheets	0.7014528	0.6951436	0.0063	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	Is there a size cap on the per-project cache, and what cleans it up?
in	cheatsheets	0.74970955	0.72745514	0.0223	cheatsheet	docs/cheatsheets/secrets-management.md	What happens if creating the tillandsias-github-token podman secret fails when the git service launches?
in	cheatsheets	0.6627942	0.6554717	0.0073	cheatsheet	cheatsheets/concurrent-git/git-mirror-enterprise-practices.md	How do I configure the mirror to talk to a GitHub Enterprise Server instead of github.com?
in	cheatsheets	0.66638136	0.6421222	0.0243	cheatsheet	cheatsheets/runtime/forge-hot-cold-split.md	What happens when the project workspace tmpfs hits its ~1 GB cap mid-build?
in	cheatsheets	0.64534575	0.6311699	0.0142	spec	openspec/specs/tray-minimal-ux/spec.md	What's the procedure for adding a new item to the tray menu end to end?
in	cheatsheets	0.6032611	0.5985432	0.0047	cheatsheet	cheatsheets/utils/ripgrep.md	How do we bump the forge base image from Fedora 43 to Fedora 44?
in	cheatsheets	0.70057136	0.6676445	0.0329	cheatsheet	cheatsheets/runtime/cache-architecture.md	Does upgrading Tillandsias migrate the existing per-project caches, or are they rebuilt?
in	cheatsheets	0.6252223	0.61762214	0.0076	code	crates/tillandsias-host-shell/src/pty/mod.rs	What's the version-negotiation rule between the tray and the in-VM headless on the control wire?
in	cheatsheets	0.5747345	0.55881685	0.0159	spec	openspec/specs/macos-native-tray/spec.md	Which commit or release introduced the exit-code-3 CONVERGING behaviour on the Windows tray?
near	cheatsheets	0.63324463	0.62454206	0.0087	code	crates/tillandsias-headless/src/main.rs	What ack-latency number should page someone for the git mirror?
far	cheatsheets	0.44426772	0.43703243	0.0072	cheatsheet	cheatsheets/build/flutter.md	What is the flibber flobber?
far	cheatsheets	0.4508037	0.44464982	0.0062	code	scripts/test-bench-prompt-uniqueness.sh	How many quonts fit inside a wibbled zorptangle before it snarfles?
far	cheatsheets	0.47834596	0.4624694	0.0159	code	crates/tillandsias-plan/src/fragments.rs	Explain the difference between a grumbleflatch and a semi-grumbleflatch in plain English.
far	cheatsheets	0.49987715	0.48765415	0.0122	cheatsheet	cheatsheets/TEMPLATE.md	Is the moon's blorptitude increasing this quarter?
far	cheatsheets	0.4870757	0.47250384	0.0146	code	scripts/bench-accel-lane.sh	What's a good recipe for sourdough starter if my kitchen runs cold?
far	cheatsheets	0.3785857	0.350076	0.0285	cheatsheet	cheatsheets/runtime/ollama-model-management.md	Who won the 1998 FIFA World Cup final and what was the score?
far	cheatsheets	0.45654306	0.4548733	0.0017	code	scripts/test-git-mirror-vault-agent-auto-auth.sh	How do I get rid of aphids on my tomato plants without pesticides?
far	cheatsheets	0.3468816	0.34600714	0.0009	code	crates/tillandsias-podman-cli/src/main.rs	What's the capital of Burkina Faso?
far	cheatsheets	0.46685833	0.4566627	0.0102	methodology	methodology/proximity.yaml	What are the tax implications of exercising incentive stock options in the US?
far	cheatsheets	0.5635757	0.55307066	0.0105	code	crates/tillandsias-headless/src/tray/mod.rs	How do I configure an Oracle RAC cluster for automatic failover?
far	cheatsheets	0.55870837	0.54374	0.0150	cheatsheet	docs/cheatsheets/tray-litmus-timeout-constraints.md	What's the best way to tune JVM garbage collection for a low-latency trading system?
far	cheatsheets	0.57594985	0.5632037	0.0127	code	crates/tillandsias-core/src/config.rs	How do I set up a Salesforce Apex trigger that fires on record update?
far	cheatsheets	0.5578662	0.5548164	0.0030	cheatsheet	cheatsheets/runtime/gpu-tier-detection.md	Write me a CUDA kernel for tiled matrix multiplication using shared memory.
far	cheatsheets	0.50604206	0.50102746	0.0050	methodology	methodology/bootstrap/router.yaml	How do I configure BGP route reflectors on a Juniper MX router?
in	spec	0.6683855	0.6601055	0.0083	spec	openspec/specs/versioning/spec.md	What does the VERSION file look like — how many parts does the version number have?
in	spec	0.65104896	0.62871915	0.0223	spec	openspec/specs/versioning/spec.md	which git tags are allowed to be force-pushed?
in	spec	0.7312207	0.67728525	0.0539	spec	openspec/specs/forge-as-only-runtime/spec.md	Which agent CLIs have to be present inside the forge image?
in	spec	0.64742553	0.6348664	0.0126	cheatsheet	cheatsheets/runtime/networking.md	Can the forge container see my home directory?
in	spec	0.6351611	0.6022042	0.0330	code	crates/tillandsias-core/src/config.rs	What values is TILLANDSIAS_AGENT_RESULT_FORMAT allowed to take?
in	spec	0.7074419	0.67804396	0.0294	spec	openspec/specs/chromium-safe-variant/spec.md	How is the enclave network created and which container is allowed out to the internet?
in	spec	0.66756815	0.62363917	0.0439	spec	openspec/specs/default-image/spec.md	Does the forge image ship a Nix store?
in	spec	0.71840906	0.69855994	0.0198	spec	openspec/specs/default-image/spec.md	What is the default opencode model in the bundled config, and what is small_model clamped to?
in	spec	0.673427	0.67068887	0.0027	spec	openspec/specs/tray-progress-and-icon-states/spec.md	How many tray icon states are there and what are they called?
in	spec	0.6090876	0.5972353	0.0119	code	crates/tillandsias-core/src/singleton.rs	Where does the singleton lock file live on each OS?
in	spec	0.6887415	0.5802768	0.1085	spec	openspec/specs/build-lock/spec.md	Is build-lock still a live spec?
in	spec	0.70174116	0.6960569	0.0057	cheatsheet	cheatsheets/utils/podman-secrets.md	Where is the Vault auto-unseal key kept?
in	spec	0.75827146	0.7133943	0.0449	spec	openspec/specs/tillandsias-vault/spec.md	What Vault ACL policies exist and can the forge read the GitHub token?
in	spec	0.7202427	0.69076014	0.0295	spec	openspec/specs/git-mirror-service/spec.md	Where do the bare project mirrors live inside the git service container?
in	spec	0.6846781	0.623919	0.0608	spec	openspec/specs/git-mirror-service/spec.md	Which receive.* settings are forced on the mirror at every service start?
in	spec	0.69383264	0.6733477	0.0205	spec	openspec/specs/vsock-transport/spec.md	vsock port for the control wire?
in	spec	0.6549597	0.6397048	0.0153	spec	openspec/specs/vsock-exec-authz/spec.md	Which executables can the host ask the VM to exec over the control wire?
in	spec	0.78724676	0.7576039	0.0296	cheatsheet	cheatsheets/runtime/windows-installer-prereqs.md	What does a WSL2 distro need before Tillandsias containers will run in it?
in	spec	0.6897318	0.6817191	0.0080	spec	openspec/specs/forge-welcome/spec.md	What shell do I land in when I open the Terminal from the tray?
in	spec	0.657686	0.6328665	0.0248	spec	openspec/specs/web-image/spec.md	What base image and web server does the web-image use, and how big can it be?
in	spec	0.69173807	0.6366272	0.0551	spec	openspec/specs/nix-cache-service/spec.md	How does an ephemeral forge get a warm nix cache without mounting the host store?
in	spec	0.684631	0.657362	0.0273	cheatsheet	cheatsheets/runtime/hashicorp-vault-tillandsias.md	What environment variables must NOT be present in a forge container?
in	spec	0.6794885	0.65868634	0.0208	spec	openspec/specs/forge-hot-cold-split/spec.md	Which paths in the forge are RAM-backed tmpfs, and what are their size caps?
in	spec	0.7013716	0.6621549	0.0392	spec	openspec/specs/forge-hot-cold-split/spec.md	What happens if the host doesn't have enough free RAM to launch a forge?
in	spec	0.6402622	0.6402622	0.0000	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	Where does cargo put its downloads inside the forge?
in	spec	0.66805226	0.65950507	0.0085	spec	openspec/specs/proxy-container/spec.md	What are the two proxy ports and how do they differ?
in	spec	0.63416725	0.6195069	0.0147	spec	openspec/specs/zen-default-with-ollama-analysis-pool/spec.md	Which models get pulled at each inference tier?
in	spec	0.7054932	0.6793583	0.0261	spec	openspec/specs/host-browser-mcp/spec.md	Where does the per-lane MCP socket live and what are its permissions?
in	spec	0.6521884	0.6405291	0.0117	spec	openspec/specs/host-browser-mcp/spec.md	How fast can the same project reopen the same URL in a browser window?
in	spec	0.66255385	0.63282466	0.0297	code	crates/tillandsias-otp/src/lib.rs	What is the OpenCode Web session cookie called and what flags does it carry?
in	spec	0.6885272	0.6790517	0.0095	cheatsheet	docs/cheatsheets/native-browser-launch.md	Is the URL project.opencode.localhost or opencode.project.localhost?
in	spec	0.7056993	0.6903595	0.0153	code	crates/tillandsias-headless/src/main.rs	How do I open the Observatorium for a project and what hostname does it get?
in	spec	0.6061277	0.60314244	0.0030	spec	openspec/specs/windows-native-tray/spec.md	How does the Windows tray survive an Explorer crash?
in	spec	0.63213176	0.6142231	0.0179	spec	openspec/specs/macos-native-tray/spec.md	Why isn't the tray showing up in the macOS Dock?
in	spec	0.6949389	0.6856166	0.0093	code	crates/tillandsias-host-shell/src/menu_state.rs	How does the tray tell 'GitHub is down' apart from 'you're not logged in'?
in	spec	0.68828267	0.66880316	0.0195	spec	openspec/specs/init-command/spec.md	In what order does --init build the images, and what exit codes does it use?
in	spec	0.6976373	0.641235	0.0564	spec	openspec/specs/linux-native-portable-executable/spec.md	What is the Linux release artifact called and why must it be musl?
in	spec	0.7178272	0.68304914	0.0348	methodology	methodology/ci.yaml	What is GitHub Actions allowed to do for a release, and what has to run locally?
in	spec	0.69182914	0.6888492	0.0030	code	crates/tillandsias-windows-tray/src/notify_icon.rs	Where does the tray write its log file on Linux?
in	spec	0.6942431	0.6898168	0.0044	spec	openspec/specs/podman-orchestration/spec.md	Which podman security flags are non-negotiable?
in	spec	0.6503168	0.62507904	0.0252	spec	openspec/specs/app-lifecycle/spec.md	Is there a confirmation before Destroy wipes an app's data?
in	spec	0.6847734	0.63406736	0.0507	spec	openspec/specs/no-terminal-flicker/spec.md	What are the seven per-project tools in the tray submenu?
in	spec	0.661826	0.6597498	0.0021	spec	openspec/specs/filesystem-scanner/spec.md	Does the project scanner poll the filesystem?
in	spec	0.72057813	0.6812812	0.0393	spec	openspec/specs/headless-mode/spec.md	What JSON does headless mode print when it starts and stops?
in	spec	0.6289929	0.6248361	0.0042	code	crates/tillandsias-podman/src/runtime.rs	Why doesn't podman prompt me to choose a registry when starting the stack?
in	spec	0.6217312	0.6089747	0.0128	code	crates/tillandsias-headless/src/tray/cloud.rs	Is the cloud submenu logout-reset behaviour implemented on all three platforms?
in	spec	0.5589091	0.5251687	0.0337	code	scripts/hooks/pre-commit-openspec.sh	what is the ghost trace baseline file for
in	spec	0.62982625	0.58745235	0.0424	methodology	methodology/verification.yaml	What do the phase labels on litmus tests mean?
in	spec	0.6503891	0.5881308	0.0623	cheatsheet	cheatsheets/TEMPLATE.md	Why is agent-cheatsheets showing zero litmus coverage?
in	spec	0.72966045	0.70031935	0.0293	methodology	methodology/event/027-cache-version-fresh-start-fix.yaml	Why is a missing cache_version file not an error?
in	spec	0.5575371	0.5571125	0.0004	spec	openspec/specs/chromium-debug-variant/spec.md	Where does the bundled Chromium come from and where is it cached?
in	spec	0.6788137	0.6073012	0.0715	spec	openspec/specs/spec-traceability/spec.md	Does a stale @trace comment break the build?
in	spec	0.5410115	0.53127164	0.0097	code	images/default/lib-common.sh	What file does the accelerator probe write?
in	spec	0.5130356	0.4799652	0.0331	cheatsheet	cheatsheets/runtime/forge-localization.md	Which languages is the i18n wave adding to the forge?
in	spec	0.5641686	0.5370312	0.0271	spec	openspec/specs/no-terminal-flicker/spec.md	what's the lobster in the tray menu
in	spec	0.6815215	0.63419724	0.0473	spec	openspec/specs/forge-as-only-runtime/spec.md	What does cheatsheets/runtime/everything-in-forge.md actually say?
in	spec	0.6035277	0.5632346	0.0403	code	crates/tillandsias-metrics/src/dashboard.rs	Which Grafana dashboard should I import to visualise the convergence metrics?
in	spec	0.57853603	0.5727495	0.0058	spec	openspec/specs/proxy-container/spec.md	Is there an Ansible playbook for provisioning a new developer host?
in	spec	0.5559308	0.5300478	0.0259	methodology	methodology/proximity.yaml	Is there a Terraform module for the release infrastructure?
in	spec	0.55146027	0.5452999	0.0062	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	Does the project run a Jenkins job for nightly builds?
in	spec	0.69283116	0.6569158	0.0359	cheatsheet	cheatsheets/runtime/container-image-tagging.md	What open-source licence is Tillandsias itself released under?
in	spec	0.632615	0.62449247	0.0081	code	crates/tillandsias-headless/src/main.rs	What is the exact function signature of launch_forge_agent?
in	spec	0.70514446	0.6673377	0.0378	cheatsheet	cheatsheets/runtime/networking.md	How many domains are in images/proxy/allowlist.txt?
near	spec	0.69447833	0.6800634	0.0144	cheatsheet	cheatsheets/runtime/ephemeral-lifecycle.md	What is the SHA-256 of the current published tillandsias-linux-x86_64 binary?
in	spec	0.7046114	0.68933994	0.0153	code	images/selinux/tillandsias_vault.fc	How do I back up and restore the tillandsias-vault-data volume?
in	spec	0.53761053	0.53243804	0.0052	code	scripts/check-test-baseline.sh	Which script implements the ghost-trace baseline may-only-shrink ratchet?
in	spec	0.6007665	0.58948463	0.0113	spec	openspec/specs/forge-as-only-runtime/spec.md	How many forge lanes can run concurrently on one host?
in	spec	0.6083334	0.6047363	0.0036	spec	openspec/specs/runtime-logging/spec.md	What happens if the host disk fills up in the middle of an image build?
in	spec	0.5939821	0.59223914	0.0017	cheatsheet	docs/cheatsheets/tray-minimal-ux.md	Is there a Flatpak or Snap package of the Linux tray?
in	spec	0.6845573	0.67939556	0.0052	cheatsheet	cheatsheets/runtime/ephemeral-lifecycle.md	Does Tillandsias run on FreeBSD?
in	spec	0.72565037	0.7099442	0.0157	code	scripts/test-git-mirror-relay-verified-ack.sh	What's the retry and backoff policy when the upstream git push in relay-refs.sh fails?
in	spec	0.70645255	0.6381444	0.0683	spec	openspec/specs/host-shell-architecture/spec.md	What is the timeout on the Hello/HelloAck handshake over vsock?
near	spec	0.652217	0.65199333	0.0002	spec	openspec/specs/tray-minimal-ux/spec.md	What screen-reader support does the tray menu have?
near	spec	0.72660166	0.67430985	0.0523	spec	openspec/specs/no-terminal-flicker/spec.md	Are there keyboard shortcuts for opening the tray menu?
in	spec	0.6035552	0.5768778	0.0267	spec	openspec/specs/wsl-daemon-orchestration/spec.md	Does the tray play a sound when a build finishes?
near	spec	0.6814991	0.59600824	0.0855	cheatsheet	docs/cheatsheets/litmus-stdlib-authoring.md	How do I run the litmus suite against a remote host?
near	spec	0.48031834	0.48020637	0.0001	cheatsheet	cheatsheets/runtime/cheatsheet-tier-system.md	How many releases have been published so far?
in	spec	0.70100427	0.6752031	0.0258	cheatsheet	cheatsheets/runtime/enclave-proxy-patterns.md	How do I chain Squid to my company's outbound proxy?
in	spec	0.64304614	0.63893133	0.0041	spec	openspec/specs/simplified-tray-ux/spec.md	What is the complete set of OAuth scopes the GitHub login requests?
in	spec	0.65320194	0.6304219	0.0228	spec	openspec/specs/forge-welcome/spec.md	What are the actual rotating tips shown in the forge welcome banner?
in	spec	0.6594457	0.6287375	0.0307	cheatsheet	cheatsheets/runtime/fedora-minimal-wsl2.md	Can a team share one Tillandsias install with LDAP or SAML sign-in?
in	spec	0.5938443	0.5861876	0.0077	cheatsheet	cheatsheets/runtime/gpu-tier-detection.md	What are the minimum RAM and disk requirements to run the whole stack?
in	spec	0.69477814	0.679387	0.0154	code	crates/tillandsias-headless/src/tray/mod.rs	What are the steps to add a brand-new leaf action to the per-project tray submenu?
in	spec	0.6042308	0.57497746	0.0293	cheatsheet	docs/cheatsheets/wsl-bash.md	Which Rust crates does tillandsias-podman depend on?
in	spec	0.6866541	0.665649	0.0210	cheatsheet	cheatsheets/runtime/container-image-tagging.md	Which registry hosts the tillandsias-forge image?
in	spec	0.6708794	0.66931367	0.0016	cheatsheet	cheatsheets/runtime/fedora-minimal-wsl2.md	What is the minimum podman version required on native Linux?
in	spec	0.6318651	0.6302888	0.0016	code	scripts/test-opencode-entrypoint-prompt.sh	How do I move my mirrors and per-project caches to a new machine?
near	spec	0.49454612	0.44753563	0.0470	spec	openspec/specs/simplified-tray-ux/spec.md	Which model does NanoClawV2 itself run on?
in	spec	0.63573664	0.60811377	0.0276	code	scripts/run-litmus-test.sh	What is the YAML schema for writing a new litmus test?
in	spec	0.7632964	0.7101964	0.0531	code	crates/tillandsias-headless/src/tray/mod.rs	How many projects can appear in the Cloud submenu before it overflows?
near	spec	0.6289353	0.6214831	0.0075	spec	openspec/specs/enclave-network/spec.md	Is there an uptime or availability target for the enclave services?
in	spec	0.6444101	0.6027132	0.0417	spec	openspec/specs/default-image/spec.md	How big is the built forge image on disk?
in	spec	0.6515197	0.6056056	0.0459	spec	openspec/specs/forge-opencode-onboarding/spec.md	Which opencode release is baked into the current forge image?
in	spec	0.63133234	0.62791234	0.0034	cheatsheet	docs/cheatsheets/tray-icon-ux.md	How is the tray icon changed for dark desktop themes?
far	spec	0.44426772	0.43703243	0.0072	cheatsheet	cheatsheets/build/flutter.md	What is the flibber flobber?
far	spec	0.46224123	0.4488345	0.0134	code	scripts/bench-inference-floor.sh	How many wobbles fit in a snarfblat before the quimbles overflow?
far	spec	0.44788566	0.44572043	0.0022	methodology	methodology/event/026-rustls-musl-static-tls-strategy.yaml	Is the zorbulent frimbus compatible with a left-handed trundlewick?
far	spec	0.45514825	0.45014694	0.0050	cheatsheet	cheatsheets/runtime/socket-container-health.md	What's a good recipe for sourdough starter in a humid climate?
far	spec	0.3785857	0.350076	0.0285	cheatsheet	cheatsheets/runtime/ollama-model-management.md	Who won the 1998 FIFA World Cup final and what was the score?
far	spec	0.47221243	0.46103522	0.0112	code	crates/tillandsias-plan/src/answer.rs	How do I get red wine out of a wool carpet?
far	spec	0.4808402	0.45073715	0.0301	code	scripts/select-work-batch.sh	What's the difference between a Roth IRA and a traditional IRA?
far	spec	0.42507014	0.4219262	0.0031	code	scripts/test-git-mirror-existing-volume-hardening.sh	What key does a bass clarinet transpose to?
far	spec	0.5302137	0.52866364	0.0016	cheatsheet	cheatsheets/runtime/podman-idiomatic-patterns.md	How do I set up a Kafka consumer group with exactly-once semantics in Java?
far	spec	0.5321843	0.5281944	0.0040	cheatsheet	cheatsheets/languages/sql.md	What's the best way to index a PostgreSQL jsonb column for containment queries?
far	spec	0.6429271	0.5419859	0.1009	cheatsheet	cheatsheets/architecture/enclave-service-catalog-research.md	How do I write a custom Kubernetes admission webhook in Go?
far	spec	0.6206051	0.5830812	0.0375	methodology	methodology/distributed-work.yaml	Why is my React useEffect running twice in development?
far	spec	0.56282204	0.5443198	0.0185	cheatsheet	cheatsheets/utils/podman-secrets.md	How do I configure Nginx to serve a Django app over gunicorn with TLS?
in	plan	0.6089696	0.5846438	0.0243	code	crates/tillandsias-plan/src/fragments.rs	ledger fragment filename format?
in	plan	0.6035814	0.59811157	0.0055	methodology	methodology/distributed-work.yaml	How do I get a work-order number that won't collide with another host's?
in	plan	0.63354856	0.63242567	0.0011	code	scripts/check-fragment-status-loss.sh	What happens if I change a packet's status by re-declaring it under `packets:` in a new fragment?
in	plan	0.596452	0.59259355	0.0039	code	crates/tillandsias-host-shell/src/pty/mod.rs	The channel is called `status:` but I need to change pickup_role. Is that allowed?
in	plan	0.62030476	0.60369414	0.0166	spec	openspec/specs/forge-standalone/spec.md	what statuses can a packet be in
in	plan	0.5780621	0.57677	0.0013	methodology	methodology/between-commits-work-discipline.yaml	Which branch do checkpoints go to and what should the commit subject look like?
in	plan	0.6551595	0.65007305	0.0051	methodology	methodology/agent-observability.yaml	What exactly does a claim lease?
in	plan	0.5561803	0.5548689	0.0013	code	images/default/config-overlay/mcp/forge-plan.sh	Why was 0.65 the wrong refusal threshold to pick for the spec expert?
in	plan	0.60306996	0.57163393	0.0314	cheatsheet	cheatsheets/runtime/socket-enclave-diagnostics.md	why is the forge nix flake still on an end-of-life nixpkgs
in	plan	0.5089718	0.5081253	0.0008	code	images/inference/engine-tuning.sh	What hardware is on macuahuitl?
		0.5709351	0.5696306	0.0013	cheatsheet	cheatsheets/runtime/ollama-model-management.md	
in	plan	0.6309984	0.60805255	0.0229	code	images/git/reconcile-exported-heads.sh	Is the mirror push 403 specific to one agent harness, one OS, or one release?
in	plan	0.68495893	0.6497141	0.0352	spec	openspec/specs/podman-secrets-integration/spec.md	who can read the proxy's TLS interception CA private key
in	plan	0.6697663	0.6452425	0.0245	code	scripts/forge-e2e-rate-limit.sh	What is the correct class slug for the full in-forge meta-orchestration e2e rate limiter?
in	plan	0.59442294	0.5901689	0.0043	spec	openspec/specs/remote-projects/spec.md	There's python in the repo — where, and why is that a problem?
in	plan	0.52690893	0.49714485	0.0298	cheatsheet	docs/cheatsheets/verification-levels.md	Did we decide to adopt OpenTelemetry for loop telemetry?
in	plan	0.5809488	0.5729001	0.0080	spec	openspec/specs/tray-minimal-ux/spec.md	What actually changes when a component graduates from a dev toolbox to a production enclave container?
in	plan	0.63850045	0.6353305	0.0032	code	scripts/ensure_toolbox.sh	Why is there a toolbox wrapper in build.sh at all?
in	plan	0.58402145	0.57240534	0.0116	code	scripts/build-macos-dmg.sh	steps to notarize the mac dmg?
in	plan	0.61220044	0.60717356	0.0050	spec	openspec/specs/forge-opencode-onboarding/spec.md	OpenCode crashed in the mac forge — was that our bug?
in	plan	0.6361704	0.6341224	0.0020	cheatsheet	cheatsheets/runtime/fedora-minimal-wsl2.md	Does the WSL2 kernel support vsock loopback?
in	plan	0.6625595	0.65798753	0.0046	code	scripts/local-ci.sh	run-litmus-test.sh printed PASS but zero tests executed. known issue?
in	plan	0.6094156	0.59896415	0.0105	code	crates/tillandsias-core/src/version_guard.rs	Why does the build keep trying to create a toolbox that already exists?
in	plan	0.5954459	0.58835864	0.0071	spec	openspec/specs/podman-registries-config/spec.md	I saved install-windows.ps1 and ran it, and it never downloaded anything. What is going on?
in	plan	0.550033	0.5407707	0.0093	cheatsheet	cheatsheets/runtime/vsock-transport.md	every agent lane failed on a fresh macOS VM with a microdnf space error
in	plan	0.5871653	0.585045	0.0021	cheatsheet	cheatsheets/runtime/macos-pty-attach.md	github login through Windows Terminal fails with error 0x80070002
in	plan	0.61975926	0.6065861	0.0132	methodology	methodology/versioning.yaml	How does a daily build become the stable release?
in	plan	0.5850514	0.5742339	0.0108	methodology	methodology/versioning.yaml	Why wasn't v0.4.260809.1 promoted to stable?
in	plan	0.56124866	0.5599829	0.0013	code	images/git/ssh-lane-sidecar.sh	somebody pushed straight to main — what did that break?
in	plan	0.6859871	0.64822745	0.0378	code	crates/tillandsias-plan/src/lib.rs	Are there duplicate order numbers in the ledger, and does anything catch them?
in	plan	0.59055007	0.573806	0.0167	code	scripts/test-reclaim-stranded-claims.sh	Why did a Windows cycle end up claiming a Linux-owned packet?
in	plan	0.5874427	0.58159244	0.0059	cheatsheet	cheatsheets/test/podman-testing.md	podman ps hung for a minute and a half during CI. what causes that?
in	plan	0.5770863	0.5770657	0.0000	spec	openspec/specs/tillandsias-vault/spec.md	tillandsias --init exits 126 at vault launch on Silverblue
in	plan	0.5779392	0.53686637	0.0411	spec	openspec/specs/inference-container/spec.md	Can the NPU actually serve an expert model, or is that still theory?
in	plan	0.55409485	0.53255135	0.0215	cheatsheet	cheatsheets/runtime/low-end-cpu-inference-floor.md	is the iGPU actually faster than CPU for the fat spec expert?
in	plan	0.5691912	0.55013496	0.0191	cheatsheet	cheatsheets/runtime/gpu-tier-detection.md	Which NPU vendors have a workable Linux story?
in	plan	0.57019484	0.54889023	0.0213	methodology	methodology/agent-observability.yaml	How much time does an hourly cycle burn before any real work happens?
in	plan	0.49574327	0.4910629	0.0047	methodology	methodology/multi-host-development.yaml	Every branch was green before pushing, so why did the merge fail nine litmus steps?
in	plan	0.64153296	0.62871015	0.0128	code	scripts/resolve-open-pr.sh	the release runbook tried to merge PR #null
in	plan	0.582798	0.57508385	0.0077	code	images/default/lib-common.sh	What were the two data-loss paths found in the forge overnight on 2026-07-19?
in	plan	0.6674447	0.6622763	0.0052	cheatsheet	docs/cheatsheets/git-mirror-lifecycle-audit.md	Why couldn't the Windows forge rewrite git URLs to the mirror?
in	plan	0.5005799	0.49423897	0.0063	cheatsheet	cheatsheets/concurrent-git/git-mirror-managed-alternatives.md	Should we just adopt Gitea or Forgejo instead of maintaining our own mirror?
in	plan	0.60562956	0.5965701	0.0091	cheatsheet	cheatsheets/languages/bash.md	Does `wsl --terminate` give me a genuinely cold kernel?
in	plan	0.60463816	0.59458685	0.0101	cheatsheet	cheatsheets/runtime/low-end-cpu-inference-floor.md	cpu or igpu for embeddings?
in	plan	0.6353513	0.60922503	0.0261	methodology	methodology/distributed-work.yaml	Why do agents keep undoing each other's formatting?
in	plan	0.7251047	0.66394037	0.0612	spec	openspec/specs/wsl-daemon-orchestration/spec.md	The WSL distro reboots every time I close my last shell. Why?
in	plan	0.6368111	0.61075795	0.0261	code	scripts/select-work-batch.sh	select-work-batch says no eligible work but query shows 7 ready packets
in	plan	0.66018313	0.64930326	0.0109	cheatsheet	cheatsheets/utils/podman-secrets.md	Where is the Podman Quadlet unit file for the tillandsias-vault container?
in	plan	0.6139273	0.6123085	0.0016	spec	openspec/specs/no-terminal-flicker/spec.md	How do I install the Linux tray as a Flatpak?
in	plan	0.5910098	0.58235127	0.0087	code	scripts/test-forge-validate.sh	Which repo do I add to get the .rpm or .deb package?
in	plan	0.57236636	0.57213444	0.0002	code	images/default/lib-common.sh	Is there an AUR package for Arch users?
in	plan	0.58574504	0.5512896	0.0345	spec	openspec/specs/enclave-network/spec.md	What Docker Hub organization are the enclave images published under?
near	plan	0.6288396	0.5883868	0.0405	cheatsheet	cheatsheets/build/nix-flake-caching.md	Do you run Dependabot or Renovate to keep Cargo.lock current?
near	plan	0.537141	0.5364362	0.0007	code	crates/tillandsias-control-wire/src/transport.rs	Is there a cargo-fuzz target for the control-wire frame parser?
near	plan	0.49480766	0.48797557	0.0068	spec	openspec/specs/dev-build/spec.md	Does the test suite run under Miri?
in	plan	0.60316026	0.58800066	0.0152	cheatsheet	cheatsheets/runtime/wslg-chromium-passthrough.md	Is there a web dashboard where I can see the fleet's packet status?
in	plan	0.52146614	0.50285864	0.0186	spec	openspec/specs/inference-engine-slots/spec.md	Which Kubernetes distribution do the five always-on Raspberry Pi nodes run?
in	plan	0.67796546	0.6689513	0.0090	spec	openspec/specs/tray-app/spec.md	Is there an iOS or Android companion app for the tray?
in	plan	0.59862834	0.5764438	0.0222	cheatsheet	docs/cheatsheets/windows-bash.md	Where's the WiX/MSI installer project for Windows?
in	plan	0.675291	0.64449394	0.0308	spec	openspec/specs/no-terminal-flicker/spec.md	Is there a Chocolatey package for the Windows tray?
in	plan	0.58996624	0.54432815	0.0456	code	scripts/install-windows.ps1	Do tray crashes get reported to Sentry or any crash-reporting service?
near	plan	0.6501544	0.5635597	0.0866	cheatsheet	docs/cheatsheets/cache-semantics-implementation.md	What's the test coverage percentage for the workspace?
in	plan	0.6029023	0.593665	0.0092	cheatsheet	cheatsheets/algorithms/binary-search.md	Is there a code-search index like Sourcegraph for agents to browse the repo?
in	plan	0.76350087	0.66697866	0.0965	spec	openspec/specs/forge-offline/spec.md	What does the forge-offline spec actually require, clause by clause?
in	plan	0.63696355	0.63635814	0.0006	spec	openspec/specs/podman-orchestration/spec.md	Walk me through the numbered steps of the /meta-orchestration skill.
in	plan	0.6513757	0.64920735	0.0022	methodology	methodology/distributed-work.yaml	What's in cheatsheets/concurrent-git/crdt-ledger-fragments.md?
in	plan	0.6691367	0.6586416	0.0105	spec	openspec/specs/security-privacy-isolation/spec.md	Which litmus tests are currently bound in litmus-bindings.yaml?
in	plan	0.6872104	0.6742485	0.0130	code	scripts/nix-cache-service.sh	Show me the function signature and body of ensure_ca_bundle.
