band	corpus	top1	top2	margin	top1_kind	top1_path	question
near	cheatsheets	0.72284096	0.7139501	0.0089	cheatsheet	docs/cheatsheets/logging-levels.md	Where does the Linux tray write its log file?
near	cheatsheets	0.71507865	0.7077035	0.0074	methodology	methodology/distributed-work.yaml	What fields does an entry in plan/index.yaml have?
near	cheatsheets	0.6444583	0.64378333	0.0007	methodology	methodology/distributed-work.yaml	What's the current Direction, and which packet should I pick up next?
near	cheatsheets	0.81147444	0.7655892	0.0459	methodology	methodology/multi-host-development.yaml	What exactly does methodology's pull_merge_cadence.pre_push_gate require?
near	cheatsheets	0.8358154	0.74487996	0.0909	code	images/default/lib-common.sh	Show me the implementation of rewrite_origin_for_enclave_push().
near	cheatsheets	0.7917742	0.7626773	0.0291	cheatsheet	docs/cheatsheets/cache-semantics-implementation.md	What are the acceptance criteria in openspec/specs/forge-as-only-runtime/spec.md?
near	cheatsheets	0.7471714	0.72163826	0.0255	cheatsheet	cheatsheets/agents/openspec.md	Which headings must a design.md contain for `openspec validate` to pass?
near	cheatsheets	0.674242	0.6732245	0.0010	spec	openspec/specs/certificate-validation/spec.md	Is there mTLS between the enclave containers?
near	cheatsheets	0.75929654	0.7301277	0.0292	spec	openspec/specs/enclave-network/spec.md	Does the enclave network support IPv6?
near	cheatsheets	0.6597681	0.6551964	0.0046	cheatsheet	docs/cheatsheets/wsl-bash.md	Can I install and run Tillandsias on a machine with no internet at all?
near	cheatsheets	0.65453446	0.65440714	0.0001	cheatsheet	cheatsheets/runtime/podman-idiomatic-patterns.md	Can two user accounts on the same machine share one enclave?
near	cheatsheets	0.75759673	0.7430014	0.0146	spec	openspec/specs/binary-signing/spec.md	How do I verify the Cosign signature on a downloaded Tillandsias release?
near	cheatsheets	0.7109164	0.69931906	0.0116	code	scripts/install-macos.sh	How do I roll back to the previous Tillandsias release if a new one breaks?
near	cheatsheets	0.7216039	0.7154987	0.0061	cheatsheet	cheatsheets/runtime/cheatsheet-pull-on-demand.md	When does the pull-on-demand cheatsheet cache get evicted?
near	cheatsheets	0.7678882	0.74870914	0.0192	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	Is there a size cap on the per-project cache, and what cleans it up?
near	cheatsheets	0.84382564	0.8165571	0.0273	cheatsheet	docs/cheatsheets/secrets-management.md	What happens if creating the tillandsias-github-token podman secret fails when the git service launches?
near	cheatsheets	0.685108	0.683227	0.0019	spec	openspec/specs/git-mirror-service/spec.md	How do I configure the mirror to talk to a GitHub Enterprise Server instead of github.com?
near	cheatsheets	0.70205176	0.6970148	0.0050	spec	openspec/specs/forge-hot-cold-split/spec.md	What happens when the project workspace tmpfs hits its ~1 GB cap mid-build?
near	cheatsheets	0.7112756	0.70214665	0.0091	cheatsheet	cheatsheets/utils/podman-secrets.md	What's the procedure for adding a new item to the tray menu end to end?
near	cheatsheets	0.7016189	0.6901577	0.0115	spec	openspec/specs/forge-staleness/spec.md	How do we bump the forge base image from Fedora 43 to Fedora 44?
near	cheatsheets	0.7771757	0.74643135	0.0307	cheatsheet	cheatsheets/runtime/cache-architecture.md	Does upgrading Tillandsias migrate the existing per-project caches, or are they rebuilt?
near	cheatsheets	0.6885728	0.6875699	0.0010	cheatsheet	cheatsheets/runtime/macos-tray-diagnostics.md	What's the version-negotiation rule between the tray and the in-VM headless on the control wire?
near	cheatsheets	0.7306991	0.6791575	0.0515	code	crates/tillandsias-windows-tray/src/notify_icon.rs	Which commit or release introduced the exit-code-3 CONVERGING behaviour on the Windows tray?
near	cheatsheets	0.6792804	0.67735624	0.0019	spec	openspec/specs/git-mirror-service/spec.md	What ack-latency number should page someone for the git mirror?
far	cheatsheets	0.55927354	0.54854214	0.0107	cheatsheet	cheatsheets/build/nix-flake-basics.md	What is the flibber flobber?
far	cheatsheets	0.5653138	0.5617921	0.0035	methodology	methodology/distributed-work.yaml	How many quonts fit inside a wibbled zorptangle before it snarfles?
far	cheatsheets	0.6060471	0.6020264	0.0040	code	scripts/check-litmus-expression-pinning-added.sh	Explain the difference between a grumbleflatch and a semi-grumbleflatch in plain English.
far	cheatsheets	0.57443005	0.55729616	0.0171	code	scripts/claim-ledger-node.sh	Is the moon's blorptitude increasing this quarter?
far	cheatsheets	0.6037515	0.5786353	0.0251	spec	openspec/specs/tray-progress-and-icon-states/spec.md	What's a good recipe for sourdough starter if my kitchen runs cold?
far	cheatsheets	0.57709664	0.55319387	0.0239	cheatsheet	cheatsheets/observability/cheatsheet-metrics.md	Who won the 1998 FIFA World Cup final and what was the score?
far	cheatsheets	0.54388165	0.5372397	0.0066	cheatsheet	cheatsheets/runtime/portable-executable-transparent-mode.md	How do I get rid of aphids on my tomato plants without pesticides?
far	cheatsheets	0.47999126	0.47849748	0.0015	cheatsheet	cheatsheets/runtime/ephemeral-lifecycle.md	What's the capital of Burkina Faso?
far	cheatsheets	0.5343367	0.5174944	0.0168	methodology	methodology/proximity.yaml	What are the tax implications of exercising incentive stock options in the US?
far	cheatsheets	0.63330054	0.58655024	0.0468	code	scripts/test-capability-routing.sh	How do I configure an Oracle RAC cluster for automatic failover?
far	cheatsheets	0.63924664	0.6313224	0.0079	cheatsheet	docs/cheatsheets/tray-rapid-switch.md	What's the best way to tune JVM garbage collection for a low-latency trading system?
far	cheatsheets	0.6275962	0.60371864	0.0239	code	images/default/lib-common.sh	How do I set up a Salesforce Apex trigger that fires on record update?
far	cheatsheets	0.62246746	0.60333025	0.0191	cheatsheet	cheatsheets/runtime/gpu-tier-detection.md	Write me a CUDA kernel for tiled matrix multiplication using shared memory.
far	cheatsheets	0.62039423	0.61817825	0.0022	methodology	methodology/bootstrap/router.yaml	How do I configure BGP route reflectors on a Juniper MX router?
in	spec	0.7030255	0.6973692	0.0057	methodology	methodology/versioning.yaml	What does the VERSION file look like — how many parts does the version number have?
in	spec	0.7501521	0.7232609	0.0269	cheatsheet	cheatsheets/runtime/networking.md	which git tags are allowed to be force-pushed?
in	spec	0.7337378	0.7298632	0.0039	cheatsheet	cheatsheets/runtime/codex-agent-entrypoints.md	Which agent CLIs have to be present inside the forge image?
in	spec	0.6786439	0.6745664	0.0041	cheatsheet	cheatsheets/runtime/everything-in-forge.md	Can the forge container see my home directory?
in	spec	0.73397917	0.7110128	0.0230	code	crates/tillandsias-headless/src/main.rs	What values is TILLANDSIAS_AGENT_RESULT_FORMAT allowed to take?
in	spec	0.82113296	0.7924898	0.0286	spec	openspec/specs/enclave-network/spec.md	How is the enclave network created and which container is allowed out to the internet?
in	spec	0.76958287	0.7439969	0.0256	spec	openspec/specs/default-image/spec.md	Does the forge image ship a Nix store?
in	spec	0.7711906	0.7119193	0.0593	spec	openspec/specs/default-image/spec.md	What is the default opencode model in the bundled config, and what is small_model clamped to?
in	spec	0.77726376	0.7720044	0.0053	spec	openspec/specs/tray-progress-and-icon-states/spec.md	How many tray icon states are there and what are they called?
in	spec	0.7242877	0.70322156	0.0211	spec	openspec/specs/singleton-guard/spec.md	Where does the singleton lock file live on each OS?
in	spec	0.78265136	0.7084875	0.0742	spec	openspec/specs/build-lock/spec.md	Is build-lock still a live spec?
in	spec	0.7862559	0.7818534	0.0044	cheatsheet	cheatsheets/utils/podman-secrets.md	Where is the Vault auto-unseal key kept?
in	spec	0.768333	0.7462625	0.0221	spec	openspec/specs/tillandsias-vault/spec.md	What Vault ACL policies exist and can the forge read the GitHub token?
in	spec	0.7779012	0.7619611	0.0159	spec	openspec/specs/git-mirror-service/spec.md	Where do the bare project mirrors live inside the git service container?
in	spec	0.75152665	0.7033781	0.0481	spec	openspec/specs/git-mirror-service/spec.md	Which receive.* settings are forced on the mirror at every service start?
in	spec	0.75496614	0.74632275	0.0086	spec	openspec/specs/vsock-transport/spec.md	vsock port for the control wire?
in	spec	0.71893084	0.69715315	0.0218	code	crates/tillandsias-vm-layer/src/lib.rs	Which executables can the host ask the VM to exec over the control wire?
in	spec	0.83473986	0.77677846	0.0580	cheatsheet	docs/cheatsheets/wsl-bash.md	What does a WSL2 distro need before Tillandsias containers will run in it?
in	spec	0.7242682	0.6841306	0.0401	spec	openspec/specs/forge-welcome/spec.md	What shell do I land in when I open the Terminal from the tray?
in	spec	0.7563916	0.7538657	0.0025	spec	openspec/specs/web-image/spec.md	What base image and web server does the web-image use, and how big can it be?
in	spec	0.7887449	0.7714834	0.0173	spec	openspec/specs/nix-cache-service/spec.md	How does an ephemeral forge get a warm nix cache without mounting the host store?
in	spec	0.75177556	0.7458041	0.0060	cheatsheet	docs/cheatsheets/windows-bash.md	What environment variables must NOT be present in a forge container?
in	spec	0.80154395	0.76688075	0.0347	spec	openspec/specs/forge-hot-cold-split/spec.md	Which paths in the forge are RAM-backed tmpfs, and what are their size caps?
in	spec	0.7414898	0.7391524	0.0023	spec	openspec/specs/forge-hot-cold-split/spec.md	What happens if the host doesn't have enough free RAM to launch a forge?
in	spec	0.79759383	0.79759383	0.0000	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	Where does cargo put its downloads inside the forge?
in	spec	0.72869664	0.72006434	0.0086	cheatsheet	docs/cheatsheets/mitm-proxy-design.md	What are the two proxy ports and how do they differ?
in	spec	0.7839597	0.7513926	0.0326	cheatsheet	cheatsheets/runtime/socket-enclave-diagnostics.md	Which models get pulled at each inference tier?
in	spec	0.7757114	0.7745523	0.0012	spec	openspec/specs/host-browser-mcp/spec.md	Where does the per-lane MCP socket live and what are its permissions?
in	spec	0.70467323	0.7038884	0.0008	spec	openspec/specs/host-browser-mcp/spec.md	How fast can the same project reopen the same URL in a browser window?
in	spec	0.7506413	0.7487453	0.0019	spec	openspec/specs/opencode-web-session/spec.md	What is the OpenCode Web session cookie called and what flags does it carry?
in	spec	0.80349654	0.7944033	0.0091	spec	openspec/specs/subdomain-naming-flip/spec.md	Is the URL project.opencode.localhost or opencode.project.localhost?
in	spec	0.7694571	0.7076245	0.0618	code	crates/tillandsias-headless/src/main.rs	How do I open the Observatorium for a project and what hostname does it get?
in	spec	0.69883454	0.69822997	0.0006	spec	openspec/specs/app-lifecycle/spec.md	How does the Windows tray survive an Explorer crash?
in	spec	0.7378892	0.7323895	0.0055	spec	openspec/specs/macos-native-tray/spec.md	Why isn't the tray showing up in the macOS Dock?
in	spec	0.7462655	0.7294574	0.0168	cheatsheet	docs/cheatsheets/tray-state-machine.md	How does the tray tell 'GitHub is down' apart from 'you're not logged in'?
in	spec	0.7802505	0.7441284	0.0361	spec	openspec/specs/init-command/spec.md	In what order does --init build the images, and what exit codes does it use?
in	spec	0.8098321	0.7992013	0.0106	spec	openspec/specs/ci-release/spec.md	What is the Linux release artifact called and why must it be musl?
in	spec	0.81860685	0.7930738	0.0255	spec	openspec/specs/ci-release/spec.md	What is GitHub Actions allowed to do for a release, and what has to run locally?
in	spec	0.72596264	0.7221015	0.0039	spec	openspec/specs/runtime-diagnostics-stream/spec.md	Where does the tray write its log file on Linux?
in	spec	0.76873773	0.76027447	0.0085	cheatsheet	cheatsheets/runtime/fedora-minimal-wsl2.md	Which podman security flags are non-negotiable?
in	spec	0.7417287	0.71314955	0.0286	spec	openspec/specs/app-lifecycle/spec.md	Is there a confirmation before Destroy wipes an app's data?
in	spec	0.75198364	0.70516074	0.0468	spec	openspec/specs/no-terminal-flicker/spec.md	What are the seven per-project tools in the tray submenu?
in	spec	0.67192185	0.6479586	0.0240	cheatsheet	docs/cheatsheets/logging-levels.md	Does the project scanner poll the filesystem?
in	spec	0.7342672	0.7098393	0.0244	cheatsheet	cheatsheets/runtime/portable-executable-transparent-mode.md	What JSON does headless mode print when it starts and stops?
in	spec	0.7291741	0.72552484	0.0036	spec	openspec/specs/podman-registries-config/spec.md	Why doesn't podman prompt me to choose a registry when starting the stack?
in	spec	0.68676645	0.66545725	0.0213	spec	openspec/specs/no-terminal-flicker/spec.md	Is the cloud submenu logout-reset behaviour implemented on all three platforms?
in	spec	0.75860184	0.7494341	0.0092	code	scripts/hooks/pre-commit-openspec.sh	what is the ghost trace baseline file for
in	spec	0.7690275	0.76176715	0.0073	methodology	methodology/litmus.yaml	What do the phase labels on litmus tests mean?
in	spec	0.74496907	0.74372464	0.0012	spec	openspec/specs/cheatsheet-source-layer/spec.md	Why is agent-cheatsheets showing zero litmus coverage?
in	spec	0.8214291	0.82016015	0.0013	spec	openspec/specs/cache-recovery-mechanism/spec.md	Why is a missing cache_version file not an error?
in	spec	0.74974936	0.72762847	0.0221	cheatsheet	cheatsheets/web/cdp.md	Where does the bundled Chromium come from and where is it cached?
in	spec	0.76536644	0.7083488	0.0570	spec	openspec/specs/spec-traceability/spec.md	Does a stale @trace comment break the build?
in	spec	0.66191983	0.6533915	0.0085	cheatsheet	docs/cheatsheets/script-hardening.md	What file does the accelerator probe write?
in	spec	0.6922058	0.67889607	0.0133	spec	openspec/specs/tray-projects-rename/spec.md	Which languages is the i18n wave adding to the forge?
in	spec	0.6422551	0.6148626	0.0274	spec	openspec/specs/tray-menu/spec.md	what's the lobster in the tray menu
near	spec	0.7534629	0.7532083	0.0003	spec	openspec/specs/codex-tray-launcher/spec.md	What does cheatsheets/runtime/everything-in-forge.md actually say?
near	spec	0.70832056	0.70465714	0.0037	code	crates/tillandsias-metrics/src/dashboard.rs	Which Grafana dashboard should I import to visualise the convergence metrics?
near	spec	0.65557826	0.65337586	0.0022	methodology	methodology/multi-host-development.yaml	Is there an Ansible playbook for provisioning a new developer host?
near	spec	0.6862872	0.6727538	0.0135	spec	openspec/specs/dev-build/spec.md	Is there a Terraform module for the release infrastructure?
near	spec	0.593314	0.5843467	0.0090	code	crates/tillandsias-headless/src/main.rs	Does the project run a Jenkins job for nightly builds?
near	spec	0.77078134	0.7427099	0.0281	cheatsheet	cheatsheets/build/build-strategy.md	What open-source licence is Tillandsias itself released under?
near	spec	0.7202177	0.71963584	0.0006	code	crates/tillandsias-headless/src/main.rs	What is the exact function signature of launch_forge_agent?
near	spec	0.76809585	0.7524511	0.0156	cheatsheet	cheatsheets/runtime/networking.md	How many domains are in images/proxy/allowlist.txt?
near	spec	0.7674828	0.7493334	0.0181	spec	openspec/specs/install-progress/spec.md	What is the SHA-256 of the current published tillandsias-linux-x86_64 binary?
near	spec	0.75118715	0.74697846	0.0042	spec	openspec/specs/tillandsias-vault/spec.md	How do I back up and restore the tillandsias-vault-data volume?
near	spec	0.68050766	0.667269	0.0132	code	scripts/hooks/pre-commit-openspec.sh	Which script implements the ghost-trace baseline may-only-shrink ratchet?
near	spec	0.6526946	0.6395454	0.0131	spec	openspec/specs/graceful-shutdown/spec.md	How many forge lanes can run concurrently on one host?
near	spec	0.68088806	0.67853403	0.0024	code	scripts/test-mirror-host-cert-and-sshd.sh	What happens if the host disk fills up in the middle of an image build?
near	spec	0.6883213	0.6705642	0.0178	cheatsheet	cheatsheets/runtime/statusnotifier-tray.md	Is there a Flatpak or Snap package of the Linux tray?
near	spec	0.73416626	0.693276	0.0409	cheatsheet	cheatsheets/runtime/container-image-tagging.md	Does Tillandsias run on FreeBSD?
near	spec	0.7559805	0.7421967	0.0138	code	images/git/entrypoint.sh	What's the retry and backoff policy when the upstream git push in relay-refs.sh fails?
near	spec	0.7418695	0.7210568	0.0208	spec	openspec/specs/host-shell-architecture/spec.md	What is the timeout on the Hello/HelloAck handshake over vsock?
near	spec	0.7465466	0.7249042	0.0216	spec	openspec/specs/tray-menu/spec.md	What screen-reader support does the tray menu have?
near	spec	0.7487248	0.70720327	0.0415	spec	openspec/specs/no-terminal-flicker/spec.md	Are there keyboard shortcuts for opening the tray menu?
near	spec	0.6673055	0.6554498	0.0119	cheatsheet	cheatsheets/runtime/portable-executable-transparent-mode.md	Does the tray play a sound when a build finishes?
near	spec	0.6673303	0.6603467	0.0070	methodology	methodology/event/012-litmus-podman-runtime-blocker.yaml	How do I run the litmus suite against a remote host?
near	spec	0.64954585	0.6488524	0.0007	methodology	methodology/proximity.yaml	How many releases have been published so far?
near	spec	0.7492686	0.72809726	0.0212	spec	openspec/specs/subdomain-routing-via-reverse-proxy/spec.md	How do I chain Squid to my company's outbound proxy?
near	spec	0.7300332	0.7206884	0.0093	spec	openspec/specs/native-secrets-store/spec.md	What is the complete set of OAuth scopes the GitHub login requests?
near	spec	0.6963773	0.64484096	0.0515	spec	openspec/specs/forge-welcome/spec.md	What are the actual rotating tips shown in the forge welcome banner?
near	spec	0.66943365	0.66086406	0.0086	cheatsheet	cheatsheets/runtime/dedicated-service-account-podman.md	Can a team share one Tillandsias install with LDAP or SAML sign-in?
near	spec	0.7372515	0.73540825	0.0018	cheatsheet	docs/cheatsheets/secrets-management.md	Does the GitHub sign-in flow support hardware security keys or TOTP?
near	spec	0.6758205	0.67009556	0.0057	spec	openspec/specs/forge-hot-cold-split/spec.md	What are the minimum RAM and disk requirements to run the whole stack?
near	spec	0.7306955	0.71535087	0.0153	spec	openspec/specs/no-terminal-flicker/spec.md	What are the steps to add a brand-new leaf action to the per-project tray submenu?
near	spec	0.76284266	0.7586899	0.0042	methodology	methodology/event/029-podman-control-plane-split-brain.yaml	Which Rust crates does tillandsias-podman depend on?
near	spec	0.8319961	0.8079521	0.0240	code	images/default/Containerfile	Which registry hosts the tillandsias-forge image?
near	spec	0.79946524	0.7653677	0.0341	cheatsheet	docs/cheatsheets/windows-setup.md	What is the minimum podman version required on native Linux?
near	spec	0.7119591	0.7110118	0.0009	spec	openspec/specs/graceful-shutdown/spec.md	What happens to running forge containers when the laptop suspends and resumes?
near	spec	0.6778971	0.67049474	0.0074	methodology	methodology/provenance.yaml	What usage telemetry is sent to Tillandsias servers, and how do I opt out?
near	spec	0.6469812	0.6450615	0.0019	spec	openspec/specs/git-mirror-service/spec.md	How do I move my mirrors and per-project caches to a new machine?
near	spec	0.6240267	0.6223107	0.0017	methodology	methodology/event/029-podman-control-plane-split-brain.yaml	Which model does NanoClawV2 itself run on?
near	spec	0.8231733	0.7978243	0.0253	spec	openspec/specs/methodology-accountability/spec.md	What is the YAML schema for writing a new litmus test?
near	spec	0.7213341	0.7161805	0.0052	code	crates/tillandsias-headless/src/tray/mod.rs	How many projects can appear in the Cloud submenu before it overflows?
near	spec	0.72505	0.72109586	0.0040	spec	openspec/specs/async-inference-launch/spec.md	Is there an uptime or availability target for the enclave services?
near	spec	0.6806062	0.6708882	0.0097	code	crates/tillandsias-logging/src/event_collector.rs	How big is the built forge image on disk?
near	spec	0.7435446	0.74331844	0.0002	spec	openspec/specs/forge-opencode-onboarding/spec.md	Which opencode release is baked into the current forge image?
near	spec	0.73810303	0.71452713	0.0236	cheatsheet	docs/cheatsheets/tray-icon-ux.md	How is the tray icon changed for dark desktop themes?
far	spec	0.55927354	0.54854214	0.0107	cheatsheet	cheatsheets/build/nix-flake-basics.md	What is the flibber flobber?
far	spec	0.5984853	0.5813182	0.0172	methodology	methodology/in-forge-delegation.yaml	How many wobbles fit in a snarfblat before the quimbles overflow?
far	spec	0.52153593	0.511223	0.0103	spec	openspec/specs/default-image/spec.md	Is the zorbulent frimbus compatible with a left-handed trundlewick?
far	spec	0.5461912	0.54313654	0.0031	methodology	methodology/event/007-build-script-architecture-litmus-tombstone.yaml	What's a good recipe for sourdough starter in a humid climate?
far	spec	0.57709664	0.55319387	0.0239	cheatsheet	cheatsheets/observability/cheatsheet-metrics.md	Who won the 1998 FIFA World Cup final and what was the score?
far	spec	0.5489566	0.54888856	0.0001	code	scripts/test-codex-oauth-restore.sh	How do I get red wine out of a wool carpet?
far	spec	0.5250443	0.5054612	0.0196	code	scripts/test-ledger-node-claim-resolution.sh	What's the difference between a Roth IRA and a traditional IRA?
far	spec	0.6022603	0.5870926	0.0152	cheatsheet	cheatsheets/languages/toml.md	What key does a bass clarinet transpose to?
far	spec	0.58856946	0.58586395	0.0027	cheatsheet	cheatsheets/utils/jq.md	How do I set up a Kafka consumer group with exactly-once semantics in Java?
far	spec	0.69087625	0.6769121	0.0140	cheatsheet	cheatsheets/data/postgresql-indexing-basics.md	What's the best way to index a PostgreSQL jsonb column for containment queries?
far	spec	0.61926484	0.59439355	0.0249	cheatsheet	cheatsheets/architecture/enclave-service-catalog-research.md	How do I write a custom Kubernetes admission webhook in Go?
far	spec	0.6414263	0.63498944	0.0064	spec	openspec/specs/clickable-trace-index/spec.md	Why is my React useEffect running twice in development?
far	spec	0.5756428	0.56663847	0.0090	code	images/default/config-overlay/shell-helpers.sh	How do I configure Nginx to serve a Django app over gunicorn with TLS?
in	plan	0.70109576	0.69101584	0.0101	code	crates/tillandsias-plan/src/main.rs	ledger fragment filename format?
in	plan	0.6401584	0.6097992	0.0304	methodology	methodology/distributed-work.yaml	How do I get a work-order number that won't collide with another host's?
in	plan	0.7433506	0.7324215	0.0109	code	scripts/check-fragment-status-loss.sh	What happens if I change a packet's status by re-declaring it under `packets:` in a new fragment?
in	plan	0.62487346	0.61810356	0.0068	code	crates/tillandsias-vault-client/src/lib.rs	The channel is called `status:` but I need to change pickup_role. Is that allowed?
in	plan	0.714743	0.70458746	0.0102	code	crates/tillandsias-plan/src/lib.rs	what statuses can a packet be in
in	plan	0.7585745	0.7217996	0.0368	methodology	methodology/between-commits-work-discipline.yaml	Which branch do checkpoints go to and what should the commit subject look like?
in	plan	0.7365719	0.71265036	0.0239	methodology	methodology/agent-observability.yaml	What exactly does a claim lease?
in	plan	0.67637867	0.66160506	0.0148	methodology	methodology/not-enough-information.yaml	Why was 0.65 the wrong refusal threshold to pick for the spec expert?
in	plan	0.74202996	0.71691614	0.0251	cheatsheet	cheatsheets/build/podman-image-management.md	why is the forge nix flake still on an end-of-life nixpkgs
in	plan	0.6372849	0.63601965	0.0013	cheatsheet	cheatsheets/runtime/vz-framework-provisioning.md	What hardware is on macuahuitl?
in	plan	0.668457	0.6471484	0.0213	cheatsheet	docs/cheatsheets/fedora-minimal-containers.md	spec-index-ensure.sh --where printed a C:\Users path on my Fedora box. why?
in	plan	0.71328014	0.68713933	0.0261	cheatsheet	cheatsheets/concurrent-git/git-mirror-enterprise-practices.md	Is the mirror push 403 specific to one agent harness, one OS, or one release?
in	plan	0.7495082	0.73768866	0.0118	cheatsheet	cheatsheets/runtime/hashicorp-vault-tillandsias.md	who can read the proxy's TLS interception CA private key
in	plan	0.76307577	0.7606724	0.0024	code	scripts/forge-e2e-rate-limit.sh	What is the correct class slug for the full in-forge meta-orchestration e2e rate limiter?
in	plan	0.7179739	0.6963824	0.0216	spec	openspec/specs/remote-projects/spec.md	There's python in the repo — where, and why is that a problem?
in	plan	0.6975386	0.6656533	0.0319	methodology	methodology/provenance.yaml	Did we decide to adopt OpenTelemetry for loop telemetry?
in	plan	0.6997887	0.66898537	0.0308	cheatsheet	cheatsheets/runtime/tray-state-machine.md	What actually changes when a component graduates from a dev toolbox to a production enclave container?
in	plan	0.7150111	0.69105417	0.0240	code	scripts/with-tillandsias-builder.sh	Why is there a toolbox wrapper in build.sh at all?
in	plan	0.653794	0.59014106	0.0637	code	crates/tillandsias-macos-tray/src/main.rs	steps to notarize the mac dmg?
in	plan	0.7008071	0.69822365	0.0026	code	images/default/entrypoint-forge-opencode-web.sh	OpenCode crashed in the mac forge — was that our bug?
in	plan	0.75725585	0.73082405	0.0264	cheatsheet	cheatsheets/runtime/fedora-minimal-wsl2.md	Does the WSL2 kernel support vsock loopback?
in	plan	0.73770523	0.73770523	0.0000	spec	openspec/specs/ci-release/spec.md	run-litmus-test.sh printed PASS but zero tests executed. known issue?
in	plan	0.71502864	0.70539254	0.0096	code	scripts/with-tillandsias-builder.sh	Why does the build keep trying to create a toolbox that already exists?
in	plan	0.6139088	0.59024876	0.0237	cheatsheet	cheatsheets/runtime/powershell.md	I saved install-windows.ps1 and ran it, and it never downloaded anything. What is going on?
in	plan	0.6175669	0.6150338	0.0025	code	scripts/build-macos-dmg.sh	every agent lane failed on a fresh macOS VM with a microdnf space error
in	plan	0.6884327	0.6873495	0.0011	code	crates/tillandsias-headless/src/main.rs	github login through Windows Terminal fails with error 0x80070002
in	plan	0.73580915	0.69769603	0.0381	spec	openspec/specs/versioning/spec.md	How does a daily build become the stable release?
in	plan	0.70750064	0.68345517	0.0240	methodology	methodology/versioning.yaml	Why wasn't v0.4.260809.1 promoted to stable?
in	plan	0.65182805	0.6176782	0.0341	methodology	methodology/multi-host-development.yaml	somebody pushed straight to main — what did that break?
in	plan	0.7483892	0.731921	0.0165	code	crates/tillandsias-plan/src/lib.rs	Are there duplicate order numbers in the ledger, and does anything catch them?
in	plan	0.68169326	0.6637437	0.0179	code	scripts/test-expire-claims-list-live-rows.sh	Why did a Windows cycle end up claiming a Linux-owned packet?
in	plan	0.6635185	0.6582558	0.0053	methodology	methodology/event/019-runtime-podman-health-gate.yaml	podman ps hung for a minute and a half during CI. what causes that?
in	plan	0.6909977	0.68901086	0.0020	spec	openspec/specs/tillandsias-vault/spec.md	tillandsias --init exits 126 at vault launch on Silverblue
in	plan	0.6044787	0.58202547	0.0225	spec	openspec/specs/inference-container/spec.md	Can the NPU actually serve an expert model, or is that still theory?
in	plan	0.6159	0.60205686	0.0138	code	scripts/dev-inference-ensure.sh	is the iGPU actually faster than CPU for the fat spec expert?
in	plan	0.62782824	0.62758034	0.0002	code	crates/tillandsias-headless/src/accel_probe.rs	Which NPU vendors have a workable Linux story?
in	plan	0.62246555	0.6069427	0.0155	methodology	methodology/agent-observability.yaml	How much time does an hourly cycle burn before any real work happens?
in	plan	0.6897978	0.68749905	0.0023	methodology	methodology/multi-host-development.yaml	Every branch was green before pushing, so why did the merge fail nine litmus steps?
in	plan	0.6701553	0.64308065	0.0271	cheatsheet	cheatsheets/concurrent-git/branches.md	the release runbook tried to merge PR #null
in	plan	0.7042099	0.69086033	0.0133	cheatsheet	cheatsheets/runtime/forge-loss-on-shutdown-window.md	What were the two data-loss paths found in the forge overnight on 2026-07-19?
in	plan	0.7476071	0.733901	0.0137	code	crates/tillandsias-headless/src/main.rs	Why couldn't the Windows forge rewrite git URLs to the mirror?
in	plan	0.65476996	0.653838	0.0009	spec	openspec/specs/git-mirror-service/spec.md	Should we just adopt Gitea or Forgejo instead of maintaining our own mirror?
in	plan	0.76581746	0.7418134	0.0240	cheatsheet	cheatsheets/runtime/windows-installer-prereqs.md	Does `wsl --terminate` give me a genuinely cold kernel?
in	plan	0.6429425	0.62787974	0.0151	cheatsheet	cheatsheets/runtime/low-end-cpu-inference-floor.md	cpu or igpu for embeddings?
in	plan	0.7215238	0.68137443	0.0401	methodology	methodology/distributed-work.yaml	Why do agents keep undoing each other's formatting?
in	plan	0.80150753	0.7427649	0.0587	spec	openspec/specs/wsl-daemon-orchestration/spec.md	The WSL distro reboots every time I close my last shell. Why?
in	plan	0.7315973	0.68953466	0.0421	methodology	methodology/distributed-work.yaml	select-work-batch says no eligible work but query shows 7 ready packets
near	plan	0.73976713	0.73424673	0.0055	cheatsheet	docs/cheatsheets/podman-logging.md	Where is the Podman Quadlet unit file for the tillandsias-vault container?
near	plan	0.6910825	0.66766816	0.0234	cheatsheet	cheatsheets/runtime/statusnotifier-tray.md	How do I install the Linux tray as a Flatpak?
near	plan	0.61415654	0.6059472	0.0082	cheatsheet	docs/cheatsheets/fedora-minimal-containers.md	Which repo do I add to get the .rpm or .deb package?
near	plan	0.6300094	0.61909467	0.0109	code	images/default/lib-common.sh	Is there an AUR package for Arch users?
near	plan	0.7079629	0.7070736	0.0009	cheatsheet	cheatsheets/runtime/socket-container-orchestration.md	What Docker Hub organization are the enclave images published under?
near	plan	0.5987481	0.5878387	0.0109	methodology	methodology/multi-host-development.yaml	Does the mesh use Tailscale or WireGuard between nodes?
near	plan	0.70380884	0.6402063	0.0636	cheatsheet	cheatsheets/build/nix-flake-caching.md	Do you run Dependabot or Renovate to keep Cargo.lock current?
