band	corpus	top1	top2	margin	top1_kind	top1_path	question
near	cheatsheets	0.63299745	0.62573105	0.0073	spec	openspec/specs/inference-container/spec.md	How many concurrent requests can the inference container handle before it queues?
near	cheatsheets	0.731537	0.7312953	0.0002	cheatsheet	cheatsheets/TEMPLATE.md	Can I turn off cheatsheet-telemetry event emission?
near	cheatsheets	0.69999593	0.69350886	0.0065	spec	openspec/specs/runtime-logging/spec.md	Where does the Linux tray write its log file?
near	cheatsheets	0.6754288	0.64585876	0.0296	code	scripts/hooks/post-commit-expert-refresh.sh	What fields does an entry in plan/index.yaml have?
near	cheatsheets	0.696889	0.6787662	0.0181	methodology	methodology/distributed-work.yaml	What's the current Direction, and which packet should I pick up next?
near	cheatsheets	0.7946603	0.7657057	0.0290	methodology	methodology/multi-host-development.yaml	What exactly does methodology's pull_merge_cadence.pre_push_gate require?
near	cheatsheets	0.6523844	0.6049435	0.0474	code	images/default/lib-common.sh	Show me the implementation of rewrite_origin_for_enclave_push().
near	cheatsheets	0.81352526	0.7246652	0.0889	spec	openspec/specs/forge-as-only-runtime/spec.md	What are the acceptance criteria in openspec/specs/forge-as-only-runtime/spec.md?
near	cheatsheets	0.72794664	0.71614647	0.0118	cheatsheet	cheatsheets/agents/openspec.md	Which headings must a design.md contain for `openspec validate` to pass?
near	cheatsheets	0.7147694	0.71345603	0.0013	cheatsheet	docs/cheatsheets/enclave-architecture.md	Is there mTLS between the enclave containers?
near	cheatsheets	0.805279	0.7955612	0.0097	cheatsheet	cheatsheets/runtime/enclave-network.md	Does the enclave network support IPv6?
near	cheatsheets	0.7808741	0.7749687	0.0059	cheatsheet	cheatsheets/runtime/container-image-tagging.md	Can I install and run Tillandsias on a machine with no internet at all?
near	cheatsheets	0.7956288	0.7601811	0.0354	cheatsheet	docs/cheatsheets/enclave-architecture.md	Can two user accounts on the same machine share one enclave?
near	cheatsheets	0.7152396	0.71062964	0.0046	cheatsheet	cheatsheets/runtime/container-image-tagging.md	How do I verify the Cosign signature on a downloaded Tillandsias release?
near	cheatsheets	0.78404105	0.7570755	0.0270	cheatsheet	cheatsheets/runtime/container-image-tagging.md	How do I roll back to the previous Tillandsias release if a new one breaks?
near	cheatsheets	0.6845957	0.68294805	0.0016	methodology	methodology/event/027-cache-version-fresh-start-fix.yaml	When does the pull-on-demand cheatsheet cache get evicted?
near	cheatsheets	0.7522574	0.74268764	0.0096	cheatsheet	cheatsheets/runtime/cache-architecture.md	Is there a size cap on the per-project cache, and what cleans it up?
near	cheatsheets	0.80733025	0.80315995	0.0042	cheatsheet	cheatsheets/utils/podman-secrets.md	What happens if creating the tillandsias-github-token podman secret fails when the git service launches?
near	cheatsheets	0.69764555	0.68942416	0.0082	cheatsheet	cheatsheets/TEMPLATE.md	How do I configure the mirror to talk to a GitHub Enterprise Server instead of github.com?
near	cheatsheets	0.7645433	0.7381629	0.0264	cheatsheet	cheatsheets/runtime/forge-hot-cold-split.md	What happens when the project workspace tmpfs hits its ~1 GB cap mid-build?
near	cheatsheets	0.76039886	0.7516267	0.0088	cheatsheet	cheatsheets/welcome/tray-minimal-ux.md	What's the procedure for adding a new item to the tray menu end to end?
near	cheatsheets	0.72158253	0.7202826	0.0013	cheatsheet	cheatsheets/TEMPLATE.md	How do we bump the forge base image from Fedora 43 to Fedora 44?
near	cheatsheets	0.78306603	0.75497025	0.0281	cheatsheet	cheatsheets/build/nix-flake-caching.md	Does upgrading Tillandsias migrate the existing per-project caches, or are they rebuilt?
near	cheatsheets	0.67092925	0.6692211	0.0017	spec	openspec/specs/vsock-transport/spec.md	What's the version-negotiation rule between the tray and the in-VM headless on the control wire?
near	cheatsheets	0.7121879	0.68010455	0.0321	cheatsheet	cheatsheets/runtime/container-image-tagging.md	Which commit or release introduced the exit-code-3 CONVERGING behaviour on the Windows tray?
near	cheatsheets	0.71870065	0.69334346	0.0254	spec	openspec/specs/tray-minimal-ux/spec.md	What ack-latency number should page someone for the git mirror?
far	cheatsheets	0.45646712	0.4540193	0.0024	cheatsheet	cheatsheets/TEMPLATE.md	What is the flibber flobber?
far	cheatsheets	0.6161618	0.6091863	0.0070	methodology	methodology/event/002-user-runtime-lifecycle-refinement.yaml	How many quonts fit inside a wibbled zorptangle before it snarfles?
far	cheatsheets	0.5601782	0.53895867	0.0212	methodology	methodology/event/021-status-icon-mapping-gap.yaml	Explain the difference between a grumbleflatch and a semi-grumbleflatch in plain English.
far	cheatsheets	0.64281446	0.64281446	0.0000	methodology	methodology/event/030-multi-host-branch-coordination.yaml	Is the moon's blorptitude increasing this quarter?
far	cheatsheets	0.53568923	0.5331954	0.0025	methodology	methodology/event/024-agentic-litmus-chain-distillation.yaml	What's a good recipe for sourdough starter if my kitchen runs cold?
far	cheatsheets	0.40541604	0.37964275	0.0258	methodology	methodology/event/029-podman-control-plane-split-brain.yaml	Who won the 1998 FIFA World Cup final and what was the score?
far	cheatsheets	0.47504357	0.46390584	0.0111	cheatsheet	cheatsheets/runtime/vz-framework-provisioning.md	How do I get rid of aphids on my tomato plants without pesticides?
far	cheatsheets	0.36697245	0.36313218	0.0038	methodology	methodology/event/022-phase-4-litmus-tests-complete.yaml	What's the capital of Burkina Faso?
far	cheatsheets	0.42814526	0.40688598	0.0213	methodology	methodology/event/025-litmus-test-sizing-taxonomy.yaml	What are the tax implications of exercising incentive stock options in the US?
far	cheatsheets	0.5939945	0.559451	0.0345	cheatsheet	cheatsheets/runtime/socket-container-orchestration.md	How do I configure an Oracle RAC cluster for automatic failover?
far	cheatsheets	0.54974765	0.5486639	0.0011	cheatsheet	cheatsheets/runtime/socket-container-health.md	What's the best way to tune JVM garbage collection for a low-latency trading system?
far	cheatsheets	0.55269945	0.5426847	0.0100	methodology	methodology/event/000-template-unpredicted.yaml	How do I set up a Salesforce Apex trigger that fires on record update?
far	cheatsheets	0.50687474	0.47885337	0.0280	code	images/inference/engine-tuning.sh	Write me a CUDA kernel for tiled matrix multiplication using shared memory.
far	cheatsheets	0.6204145	0.49891716	0.1215	methodology	methodology/bootstrap/router.yaml	How do I configure BGP route reflectors on a Juniper MX router?
in	spec	0.7583936	0.7397036	0.0187	spec	openspec/specs/versioning/spec.md	What does the VERSION file look like — how many parts does the version number have?
in	spec	0.7489008	0.70489025	0.0440	spec	openspec/specs/versioning/spec.md	which git tags are allowed to be force-pushed?
in	spec	0.8283266	0.77303284	0.0553	spec	openspec/specs/forge-as-only-runtime/spec.md	Which agent CLIs have to be present inside the forge image?
in	spec	0.7509184	0.73834115	0.0126	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	Can the forge container see my home directory?
in	spec	0.70324945	0.6872197	0.0160	cheatsheet	cheatsheets/runtime/container-image-tagging.md	What values is TILLANDSIAS_AGENT_RESULT_FORMAT allowed to take?
in	spec	0.8034982	0.79141146	0.0121	spec	openspec/specs/chromium-safe-variant/spec.md	How is the enclave network created and which container is allowed out to the internet?
in	spec	0.84638286	0.79624563	0.0501	cheatsheet	cheatsheets/build/podman-image-management.md	Does the forge image ship a Nix store?
in	spec	0.72304946	0.67666864	0.0464	spec	openspec/specs/default-image/spec.md	What is the default opencode model in the bundled config, and what is small_model clamped to?
in	spec	0.8422256	0.81552315	0.0267	spec	openspec/specs/tray-progress-and-icon-states/spec.md	How many tray icon states are there and what are they called?
in	spec	0.7595375	0.69916046	0.0604	spec	openspec/specs/singleton-guard/spec.md	Where does the singleton lock file live on each OS?
in	spec	0.87169766	0.79544324	0.0763	spec	openspec/specs/build-lock/spec.md	Is build-lock still a live spec?
in	spec	0.8466868	0.8309239	0.0158	cheatsheet	cheatsheets/utils/podman-secrets.md	Where is the Vault auto-unseal key kept?
in	spec	0.8504218	0.80708337	0.0433	cheatsheet	cheatsheets/runtime/hashicorp-vault-tillandsias.md	What Vault ACL policies exist and can the forge read the GitHub token?
in	spec	0.765966	0.73974615	0.0262	spec	openspec/specs/tray-minimal-ux/spec.md	Where do the bare project mirrors live inside the git service container?
in	spec	0.72213244	0.633024	0.0891	spec	openspec/specs/git-mirror-service/spec.md	Which receive.* settings are forced on the mirror at every service start?
in	spec	0.828209	0.8141572	0.0141	spec	openspec/specs/vsock-transport/spec.md	vsock port for the control wire?
in	spec	0.7579553	0.7294814	0.0285	spec	openspec/specs/vsock-exec-authz/spec.md	Which executables can the host ask the VM to exec over the control wire?
in	spec	0.92479396	0.8910533	0.0337	cheatsheet	cheatsheets/runtime/windows-installer-prereqs.md	What does a WSL2 distro need before Tillandsias containers will run in it?
in	spec	0.74841756	0.6739106	0.0745	cheatsheet	cheatsheets/runtime/macos-pty-attach.md	What shell do I land in when I open the Terminal from the tray?
in	spec	0.73012096	0.71344364	0.0167	spec	openspec/specs/web-image/spec.md	What base image and web server does the web-image use, and how big can it be?
in	spec	0.8501934	0.8415466	0.0086	cheatsheet	cheatsheets/runtime/forge-shared-cache-via-nix.md	How does an ephemeral forge get a warm nix cache without mounting the host store?
in	spec	0.7856763	0.78071886	0.0050	spec	openspec/specs/forge-offline/spec.md	What environment variables must NOT be present in a forge container?
in	spec	0.8029274	0.7972273	0.0057	spec	openspec/specs/forge-hot-cold-split/spec.md	Which paths in the forge are RAM-backed tmpfs, and what are their size caps?
in	spec	0.7404001	0.71229404	0.0281	cheatsheet	cheatsheets/runtime/socket-enclave-diagnostics.md	What happens if the host doesn't have enough free RAM to launch a forge?
in	spec	0.74440694	0.74440694	0.0000	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	Where does cargo put its downloads inside the forge?
in	spec	0.72311807	0.6147006	0.1084	spec	openspec/specs/proxy-container/spec.md	What are the two proxy ports and how do they differ?
in	spec	0.76414365	0.7603107	0.0038	cheatsheet	cheatsheets/runtime/socket-enclave-diagnostics.md	Which models get pulled at each inference tier?
in	spec	0.7438877	0.7428655	0.0010	code	crates/tillandsias-headless/src/tray/mod.rs	Where does the per-lane MCP socket live and what are its permissions?
in	spec	0.68347025	0.6722724	0.0112	spec	openspec/specs/no-terminal-flicker/spec.md	How fast can the same project reopen the same URL in a browser window?
in	spec	0.7495659	0.73046255	0.0191	spec	openspec/specs/opencode-web-session/spec.md	What is the OpenCode Web session cookie called and what flags does it carry?
in	spec	0.7553028	0.74527305	0.0100	cheatsheet	docs/cheatsheets/native-browser-launch.md	Is the URL project.opencode.localhost or opencode.project.localhost?
in	spec	0.7374717	0.7177399	0.0197	code	crates/tillandsias-headless/src/main.rs	How do I open the Observatorium for a project and what hostname does it get?
in	spec	0.70944095	0.6876378	0.0218	spec	openspec/specs/windows-native-tray/spec.md	How does the Windows tray survive an Explorer crash?
in	spec	0.756481	0.74502033	0.0115	spec	openspec/specs/macos-native-tray/spec.md	Why isn't the tray showing up in the macOS Dock?
in	spec	0.752871	0.7362566	0.0166	cheatsheet	docs/cheatsheets/tray-state-machine.md	How does the tray tell 'GitHub is down' apart from 'you're not logged in'?
in	spec	0.83589923	0.816012	0.0199	spec	openspec/specs/init-command/spec.md	In what order does --init build the images, and what exit codes does it use?
in	spec	0.8030872	0.7383558	0.0647	spec	openspec/specs/linux-native-portable-executable/spec.md	What is the Linux release artifact called and why must it be musl?
in	spec	0.73445576	0.7169509	0.0175	spec	openspec/specs/ci-release/spec.md	What is GitHub Actions allowed to do for a release, and what has to run locally?
in	spec	0.72195077	0.69576347	0.0262	code	crates/tillandsias-windows-tray/src/notify_icon.rs	Where does the tray write its log file on Linux?
in	spec	0.8209905	0.80389714	0.0171	cheatsheet	cheatsheets/runtime/fedora-minimal-wsl2.md	Which podman security flags are non-negotiable?
in	spec	0.81062746	0.65656006	0.1541	spec	openspec/specs/app-lifecycle/spec.md	Is there a confirmation before Destroy wipes an app's data?
in	spec	0.6844701	0.666025	0.0184	spec	openspec/specs/simplified-tray-ux/spec.md	What are the seven per-project tools in the tray submenu?
in	spec	0.7745123	0.75478166	0.0197	spec	openspec/specs/filesystem-scanner/spec.md	Does the project scanner poll the filesystem?
in	spec	0.7789242	0.74644685	0.0325	cheatsheet	cheatsheets/runtime/portable-executable-transparent-mode.md	What JSON does headless mode print when it starts and stops?
in	spec	0.8390129	0.80309623	0.0359	cheatsheet	cheatsheets/utils/podman-registries.md	Why doesn't podman prompt me to choose a registry when starting the stack?
in	spec	0.6529008	0.61251444	0.0404	code	crates/tillandsias-host-shell/src/menu_state.rs	Is the cloud submenu logout-reset behaviour implemented on all three platforms?
in	spec	0.6636383	0.65986925	0.0038	spec	openspec/specs/enforce-trace-presence/spec.md	what is the ghost trace baseline file for
in	spec	0.7733536	0.73756605	0.0358	methodology	methodology/litmus.yaml	What do the phase labels on litmus tests mean?
in	spec	0.7597597	0.75594205	0.0038	methodology	methodology/event/index.yaml	Why is agent-cheatsheets showing zero litmus coverage?
in	spec	0.82023704	0.780277	0.0400	methodology	methodology/event/027-cache-version-fresh-start-fix.yaml	Why is a missing cache_version file not an error?
in	spec	0.69104964	0.68662155	0.0044	cheatsheet	cheatsheets/runtime/forge-paths-ephemeral-vs-persistent.md	Where does the bundled Chromium come from and where is it cached?
in	spec	0.7326803	0.68411803	0.0486	spec	openspec/specs/spec-traceability/spec.md	Does a stale @trace comment break the build?
in	spec	0.6903434	0.653593	0.0368	spec	openspec/specs/accel-capability-probe/spec.md	What file does the accelerator probe write?
in	spec	0.7404189	0.6683602	0.0721	cheatsheet	cheatsheets/runtime/forge-localization.md	Which languages is the i18n wave adding to the forge?
in	spec	0.60918915	0.59057677	0.0186	cheatsheet	cheatsheets/welcome/tray-minimal-ux.md	what's the lobster in the tray menu
near	spec	0.70746684	0.70584345	0.0016	spec	openspec/specs/forge-as-only-runtime/spec.md	What does cheatsheets/runtime/everything-in-forge.md actually say?
near	spec	0.75910485	0.7354163	0.0237	methodology	methodology/event/010-windowed-dashboard-trends.yaml	Which Grafana dashboard should I import to visualise the convergence metrics?
near	spec	0.6497949	0.608825	0.0410	methodology	methodology/multi-host-development.yaml	Is there an Ansible playbook for provisioning a new developer host?
near	spec	0.64065796	0.6403044	0.0004	code	scripts/install-windows.ps1	Is there a Terraform module for the release infrastructure?
near	spec	0.64267987	0.60303456	0.0396	methodology	methodology/event/014-ci-full-phase-split.yaml	Does the project run a Jenkins job for nightly builds?
near	spec	0.77348477	0.7312393	0.0422	cheatsheet	cheatsheets/runtime/container-image-tagging.md	What open-source licence is Tillandsias itself released under?
near	spec	0.71244377	0.6826613	0.0298	cheatsheet	cheatsheets/runtime/everything-in-forge.md	What is the exact function signature of launch_forge_agent?
near	spec	0.73061615	0.71872276	0.0119	cheatsheet	cheatsheets/TEMPLATE.md	How many domains are in images/proxy/allowlist.txt?
near	spec	0.7056767	0.6947462	0.0109	code	scripts/install-macos.sh	What is the SHA-256 of the current published tillandsias-linux-x86_64 binary?
near	spec	0.7450132	0.72271013	0.0223	spec	openspec/specs/tillandsias-vault/spec.md	How do I back up and restore the tillandsias-vault-data volume?
near	spec	0.6755998	0.6426448	0.0330	spec	openspec/specs/enforce-trace-presence/spec.md	Which script implements the ghost-trace baseline may-only-shrink ratchet?
near	spec	0.6863924	0.6341299	0.0523	cheatsheet	cheatsheets/runtime/linux-user-session-podman.md	How many forge lanes can run concurrently on one host?
near	spec	0.6774067	0.6548369	0.0226	cheatsheet	cheatsheets/runtime/wsl2-disk-elasticity.md	What happens if the host disk fills up in the middle of an image build?
near	spec	0.73911643	0.707684	0.0314	cheatsheet	cheatsheets/runtime/container-image-tagging.md	Is there a Flatpak or Snap package of the Linux tray?
near	spec	0.7913129	0.78528553	0.0060	cheatsheet	cheatsheets/runtime/container-image-tagging.md	Does Tillandsias run on FreeBSD?
near	spec	0.7196771	0.7172954	0.0024	code	scripts/test-git-mirror-relay-verified-ack.sh	What's the retry and backoff policy when the upstream git push in relay-refs.sh fails?
near	spec	0.7416458	0.7340584	0.0076	spec	openspec/specs/vsock-transport/spec.md	What is the timeout on the Hello/HelloAck handshake over vsock?
near	spec	0.7730094	0.7522852	0.0207	spec	openspec/specs/tray-menu/spec.md	What screen-reader support does the tray menu have?
near	spec	0.7483013	0.7187931	0.0295	cheatsheet	docs/cheatsheets/tray-minimal-ux.md	Are there keyboard shortcuts for opening the tray menu?
near	spec	0.6677558	0.6633065	0.0044	cheatsheet	cheatsheets/runtime/portable-executable-transparent-mode.md	Does the tray play a sound when a build finishes?
near	spec	0.81816065	0.81777954	0.0004	spec	openspec/specs/forge-environment-discoverability/spec.md	How do I run the litmus suite against a remote host?
near	spec	0.6372949	0.59552413	0.0418	methodology	methodology/proximity.yaml	How many releases have been published so far?
near	spec	0.7694442	0.75868165	0.0108	cheatsheet	docs/cheatsheets/mitm-proxy-design.md	How do I chain Squid to my company's outbound proxy?
near	spec	0.7186372	0.70432454	0.0143	code	crates/tillandsias-headless/src/main.rs	What is the complete set of OAuth scopes the GitHub login requests?
near	spec	0.66769075	0.66272944	0.0050	spec	openspec/specs/forge-environment-discoverability/spec.md	What are the actual rotating tips shown in the forge welcome banner?
near	spec	0.7056441	0.6913043	0.0143	cheatsheet	cheatsheets/runtime/container-image-tagging.md	Can a team share one Tillandsias install with LDAP or SAML sign-in?
near	spec	0.7240349	0.71599984	0.0080	cheatsheet	docs/cheatsheets/github-credential-tools.md	Does the GitHub sign-in flow support hardware security keys or TOTP?
near	spec	0.641315	0.6410222	0.0003	spec	openspec/specs/litmus-framework/spec.md	What are the minimum RAM and disk requirements to run the whole stack?
near	spec	0.69848305	0.67650473	0.0220	spec	openspec/specs/no-terminal-flicker/spec.md	What are the steps to add a brand-new leaf action to the per-project tray submenu?
near	spec	0.726804	0.7226426	0.0042	cheatsheet	docs/cheatsheets/podman-logging.md	Which Rust crates does tillandsias-podman depend on?
near	spec	0.75589454	0.7486245	0.0073	cheatsheet	cheatsheets/runtime/socket-enclave-diagnostics.md	Which registry hosts the tillandsias-forge image?
near	spec	0.7765101	0.77228415	0.0042	cheatsheet	cheatsheets/utils/podman-containers.md	What is the minimum podman version required on native Linux?
near	spec	0.70714474	0.69402725	0.0131	spec	openspec/specs/mcp-on-demand/spec.md	What happens to running forge containers when the laptop suspends and resumes?
near	spec	0.7730702	0.7710178	0.0021	cheatsheet	cheatsheets/runtime/container-image-tagging.md	What usage telemetry is sent to Tillandsias servers, and how do I opt out?
near	spec	0.75224525	0.7130583	0.0392	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	How do I move my mirrors and per-project caches to a new machine?
near	spec	0.6100966	0.6075436	0.0026	methodology	methodology/event/002-user-runtime-lifecycle-refinement.yaml	Which model does NanoClawV2 itself run on?
near	spec	0.82920986	0.8290605	0.0001	spec	openspec/specs/no-terminal-flicker/spec.md	What is the YAML schema for writing a new litmus test?
near	spec	0.8149761	0.79228103	0.0227	code	crates/tillandsias-headless/src/tray/mod.rs	How many projects can appear in the Cloud submenu before it overflows?
near	spec	0.6827345	0.67406523	0.0087	cheatsheet	cheatsheets/runtime/enclave-services.md	Is there an uptime or availability target for the enclave services?
near	spec	0.773456	0.75813085	0.0153	cheatsheet	cheatsheets/runtime/container-image-tagging.md	How big is the built forge image on disk?
near	spec	0.75295436	0.7372628	0.0157	spec	openspec/specs/forge-opencode-onboarding/spec.md	Which opencode release is baked into the current forge image?
near	spec	0.76382977	0.7080495	0.0558	cheatsheet	docs/cheatsheets/tray-icon-ux.md	How is the tray icon changed for dark desktop themes?
far	spec	0.45646712	0.4540193	0.0024	cheatsheet	cheatsheets/TEMPLATE.md	What is the flibber flobber?
far	spec	0.60509753	0.6032286	0.0019	methodology	methodology/event/020-tray-binary-test-discovery.yaml	How many wobbles fit in a snarfblat before the quimbles overflow?
far	spec	0.54240245	0.53220904	0.0102	methodology	methodology/event/009-zero-trace-active-only.yaml	Is the zorbulent frimbus compatible with a left-handed trundlewick?
far	spec	0.51933694	0.51442903	0.0049	methodology	methodology/event/012-litmus-podman-runtime-blocker.yaml	What's a good recipe for sourdough starter in a humid climate?
far	spec	0.40541604	0.37964275	0.0258	methodology	methodology/event/029-podman-control-plane-split-brain.yaml	Who won the 1998 FIFA World Cup final and what was the score?
far	spec	0.51522064	0.50938845	0.0058	methodology	methodology/event/015-runtime-cleanup-litmus-distillation.yaml	How do I get red wine out of a wool carpet?
far	spec	0.48656753	0.46022508	0.0263	cheatsheet	cheatsheets/TEMPLATE.md	What's the difference between a Roth IRA and a traditional IRA?
far	spec	0.4551198	0.44821155	0.0069	methodology	methodology/distributed-work.yaml	What key does a bass clarinet transpose to?
far	spec	0.5550376	0.55407894	0.0010	cheatsheet	cheatsheets/concurrent-git/git-mirror-enterprise-practices.md	How do I set up a Kafka consumer group with exactly-once semantics in Java?
far	spec	0.65218717	0.64427155	0.0079	cheatsheet	cheatsheets/data/postgresql-indexing-basics.md	What's the best way to index a PostgreSQL jsonb column for containment queries?
far	spec	0.56953096	0.55206573	0.0175	cheatsheet	cheatsheets/architecture/enclave-service-catalog-research.md	How do I write a custom Kubernetes admission webhook in Go?
far	spec	0.5328821	0.5241378	0.0087	methodology	methodology/multi-host-development.yaml	Why is my React useEffect running twice in development?
far	spec	0.59423757	0.5875023	0.0067	cheatsheet	cheatsheets/languages/toml.md	How do I configure Nginx to serve a Django app over gunicorn with TLS?
in	plan	0.6379965	0.6204453	0.0176	code	crates/tillandsias-plan/src/fragments.rs	ledger fragment filename format?
in	plan	0.6926609	0.6894488	0.0032	methodology	methodology/distributed-work.yaml	How do I get a work-order number that won't collide with another host's?
in	plan	0.763796	0.7633689	0.0004	code	scripts/check-fragment-status-loss.sh	What happens if I change a packet's status by re-declaring it under `packets:` in a new fragment?
in	plan	0.57688546	0.57141316	0.0055	code	scripts/check-pickup-role-grammar.sh	The channel is called `status:` but I need to change pickup_role. Is that allowed?
in	plan	0.6420146	0.63397944	0.0080	code	scripts/check-fragment-status-loss.sh	what statuses can a packet be in
in	plan	0.7387412	0.7376815	0.0011	methodology	methodology/versioning.yaml	Which branch do checkpoints go to and what should the commit subject look like?
in	plan	0.75131243	0.6949898	0.0563	methodology	methodology/distributed-work.yaml	What exactly does a claim lease?
in	plan	0.6844347	0.64733315	0.0371	methodology	methodology/agent-observability.yaml	Why was 0.65 the wrong refusal threshold to pick for the spec expert?
in	plan	0.7584	0.74868476	0.0097	cheatsheet	cheatsheets/runtime/forge-shared-cache-via-nix.md	why is the forge nix flake still on an end-of-life nixpkgs
in	plan	0.59330404	0.59330404	0.0000	methodology	methodology/event/027-cache-version-fresh-start-fix.yaml	What hardware is on macuahuitl?
in	plan	0.6509437	0.6461027	0.0048	cheatsheet	docs/cheatsheets/wsl-bash.md	spec-index-ensure.sh --where printed a C:\Users path on my Fedora box. why?
in	plan	0.60669816	0.6057156	0.0010	cheatsheet	docs/cheatsheets/git-mirror-lifecycle-audit.md	Is the mirror push 403 specific to one agent harness, one OS, or one release?
in	plan	0.7461476	0.74288285	0.0033	cheatsheet	cheatsheets/runtime/hashicorp-vault-tillandsias.md	who can read the proxy's TLS interception CA private key
in	plan	0.72458893	0.66135085	0.0632	code	scripts/forge-e2e-rate-limit.sh	What is the correct class slug for the full in-forge meta-orchestration e2e rate limiter?
in	plan	0.6176181	0.60694563	0.0107	cheatsheet	cheatsheets/runtime/networking.md	There's python in the repo — where, and why is that a problem?
in	plan	0.7178829	0.6907021	0.0272	methodology	methodology/provenance.yaml	Did we decide to adopt OpenTelemetry for loop telemetry?
in	plan	0.65299666	0.6350299	0.0180	spec	openspec/specs/tray-minimal-ux/spec.md	What actually changes when a component graduates from a dev toolbox to a production enclave container?
in	plan	0.6713586	0.66145205	0.0099	code	scripts/with-tillandsias-builder.sh	Why is there a toolbox wrapper in build.sh at all?
in	plan	0.6081508	0.6043654	0.0038	methodology	methodology/mo-full-attestation.yaml	steps to notarize the mac dmg?
in	plan	0.7408478	0.7367393	0.0041	cheatsheet	cheatsheets/INDEX.md	OpenCode crashed in the mac forge — was that our bug?
in	plan	0.79985607	0.78389287	0.0160	cheatsheet	cheatsheets/runtime/fedora-minimal-wsl2.md	Does the WSL2 kernel support vsock loopback?
in	plan	0.78160757	0.7537553	0.0279	methodology	methodology/event/012-litmus-podman-runtime-blocker.yaml	run-litmus-test.sh printed PASS but zero tests executed. known issue?
in	plan	0.6712904	0.66639435	0.0049	cheatsheet	cheatsheets/build/nix-flake-caching.md	Why does the build keep trying to create a toolbox that already exists?
in	plan	0.6932802	0.6621342	0.0311	cheatsheet	cheatsheets/runtime/windows-installer-prereqs.md	I saved install-windows.ps1 and ran it, and it never downloaded anything. What is going on?
in	plan	0.63818616	0.63042474	0.0078	methodology	methodology/event/012-litmus-podman-runtime-blocker.yaml	every agent lane failed on a fresh macOS VM with a microdnf space error
in	plan	0.7415264	0.71096605	0.0306	spec	openspec/specs/podman-registries-config/spec.md	github login through Windows Terminal fails with error 0x80070002
in	plan	0.65237707	0.63237107	0.0200	methodology	methodology/event/014-ci-full-phase-split.yaml	How does a daily build become the stable release?
in	plan	0.6809241	0.67033786	0.0106	methodology	methodology/versioning.yaml	Why wasn't v0.4.260809.1 promoted to stable?
in	plan	0.6921873	0.6752473	0.0169	methodology	methodology/event/001-direct-main-methodology-push.yaml	somebody pushed straight to main — what did that break?
in	plan	0.7035481	0.69394106	0.0096	methodology	methodology/distributed-work.yaml	Are there duplicate order numbers in the ledger, and does anything catch them?
in	plan	0.65328646	0.6254497	0.0278	methodology	methodology/distributed-work.yaml	Why did a Windows cycle end up claiming a Linux-owned packet?
in	plan	0.7812688	0.7574305	0.0238	cheatsheet	cheatsheets/runtime/podman-idiomatic-patterns.md	podman ps hung for a minute and a half during CI. what causes that?
in	plan	0.772109	0.7616688	0.0104	cheatsheet	docs/cheatsheets/browser-isolation.md	tillandsias --init exits 126 at vault launch on Silverblue
in	plan	0.648881	0.6327788	0.0161	spec	openspec/specs/inference-container/spec.md	Can the NPU actually serve an expert model, or is that still theory?
in	plan	0.6672867	0.6671554	0.0001	cheatsheet	cheatsheets/runtime/gpu-tier-detection.md	is the iGPU actually faster than CPU for the fat spec expert?
in	plan	0.68090534	0.64990634	0.0310	spec	openspec/specs/accel-capability-probe/spec.md	Which NPU vendors have a workable Linux story?
in	plan	0.6411138	0.63195866	0.0092	cheatsheet	docs/cheatsheets/tray-rapid-switch.md	How much time does an hourly cycle burn before any real work happens?
in	plan	0.6669383	0.6616463	0.0053	methodology	methodology/event/001-direct-main-methodology-push.yaml	Every branch was green before pushing, so why did the merge fail nine litmus steps?
in	plan	0.69825214	0.6742016	0.0241	cheatsheet	cheatsheets/concurrent-git/branches.md	the release runbook tried to merge PR #null
in	plan	0.62287617	0.5920545	0.0308	cheatsheet	cheatsheets/runtime/forge-loss-on-shutdown-window.md	What were the two data-loss paths found in the forge overnight on 2026-07-19?
in	plan	0.74863553	0.7146027	0.0340	code	images/default/lib-common.sh	Why couldn't the Windows forge rewrite git URLs to the mirror?
in	plan	0.6820388	0.6800707	0.0020	cheatsheet	cheatsheets/concurrent-git/git-mirror-managed-alternatives.md	Should we just adopt Gitea or Forgejo instead of maintaining our own mirror?
in	plan	0.7990161	0.78020495	0.0188	cheatsheet	docs/cheatsheets/wsl-bash.md	Does `wsl --terminate` give me a genuinely cold kernel?
in	plan	0.73451924	0.706813	0.0277	cheatsheet	cheatsheets/runtime/local-inference.md	cpu or igpu for embeddings?
in	plan	0.61532325	0.5817918	0.0335	methodology	methodology/next-forge-better.yaml	Why do agents keep undoing each other's formatting?
in	plan	0.8117577	0.79459417	0.0172	cheatsheet	docs/cheatsheets/wsl-bash.md	The WSL distro reboots every time I close my last shell. Why?
in	plan	0.7594931	0.7381627	0.0213	methodology	methodology/distributed-work.yaml	select-work-batch says no eligible work but query shows 7 ready packets
near	plan	0.7693992	0.7261603	0.0432	cheatsheet	docs/cheatsheets/podman-logging.md	Where is the Podman Quadlet unit file for the tillandsias-vault container?
