band	corpus	top1	top2	margin	top1_kind	top1_path	question
in	cheatsheets	0.77916056	0.7469158	0.0322	code	scripts/verify.sh	How do I verify the Cosign signature on a downloaded Tillandsias release?
in	cheatsheets	0.75065017	0.7325177	0.0181	cheatsheet	cheatsheets/runtime/ephemeral-lifecycle.md	How do I roll back to the previous Tillandsias release if a new one breaks?
in	cheatsheets	0.752302	0.7331453	0.0192	spec	openspec/specs/cheatsheets-license-tiered/spec.md	When does the pull-on-demand cheatsheet cache get evicted?
in	cheatsheets	0.7557464	0.7501118	0.0056	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	Is there a size cap on the per-project cache, and what cleans it up?
in	cheatsheets	0.8871175	0.82838506	0.0587	cheatsheet	docs/cheatsheets/secrets-management.md	What happens if creating the tillandsias-github-token podman secret fails when the git service launches?
in	cheatsheets	0.7267534	0.70481706	0.0219	cheatsheet	cheatsheets/concurrent-git/git-mirror-enterprise-practices.md	How do I configure the mirror to talk to a GitHub Enterprise Server instead of github.com?
in	cheatsheets	0.7379344	0.73740095	0.0005	spec	openspec/specs/forge-hot-cold-split/spec.md	What happens when the project workspace tmpfs hits its ~1 GB cap mid-build?
in	cheatsheets	0.7221293	0.71748227	0.0046	spec	openspec/specs/tray-minimal-ux/spec.md	What's the procedure for adding a new item to the tray menu end to end?
in	cheatsheets	0.71573853	0.7138768	0.0019	code	crates/tillandsias-headless/src/main.rs	How do we bump the forge base image from Fedora 43 to Fedora 44?
in	cheatsheets	0.7726726	0.76369023	0.0090	cheatsheet	cheatsheets/runtime/cache-architecture.md	Does upgrading Tillandsias migrate the existing per-project caches, or are they rebuilt?
in	cheatsheets	0.72322965	0.69548565	0.0277	spec	openspec/specs/vsock-transport/spec.md	What's the version-negotiation rule between the tray and the in-VM headless on the control wire?
in	cheatsheets	0.68722004	0.679799	0.0074	spec	openspec/specs/macos-native-tray/spec.md	Which commit or release introduced the exit-code-3 CONVERGING behaviour on the Windows tray?
near	cheatsheets	0.7173788	0.7115682	0.0058	code	images/git/Containerfile	What ack-latency number should page someone for the git mirror?
far	cheatsheets	0.5594342	0.54960537	0.0098	code	crates/tillandsias-control-wire/src/lib.rs	What is the flibber flobber?
far	cheatsheets	0.59821886	0.5969577	0.0013	code	crates/tillandsias-plan/src/loop_status.rs	How many quonts fit inside a wibbled zorptangle before it snarfles?
far	cheatsheets	0.6435955	0.64144367	0.0022	code	scripts/test-pre-push-version-guard-sigpipe.sh	Explain the difference between a grumbleflatch and a semi-grumbleflatch in plain English.
far	cheatsheets	0.59023607	0.58657676	0.0037	methodology	methodology/math-foundations.yaml	Is the moon's blorptitude increasing this quarter?
far	cheatsheets	0.6351877	0.6195661	0.0156	spec	openspec/specs/tray-progress-and-icon-states/spec.md	What's a good recipe for sourdough starter if my kitchen runs cold?
far	cheatsheets	0.56101483	0.55472493	0.0063	code	crates/tillandsias-plan/src/answer.rs	Who won the 1998 FIFA World Cup final and what was the score?
far	cheatsheets	0.58435684	0.5788153	0.0055	cheatsheet	cheatsheets/runtime/portable-executable-transparent-mode.md	How do I get rid of aphids on my tomato plants without pesticides?
far	cheatsheets	0.5222396	0.51992565	0.0023	cheatsheet	cheatsheets/runtime/ephemeral-lifecycle.md	What's the capital of Burkina Faso?
far	cheatsheets	0.5921728	0.588522	0.0037	methodology	methodology/event/009-zero-trace-active-only.yaml	What are the tax implications of exercising incentive stock options in the US?
far	cheatsheets	0.6364216	0.6189937	0.0174	code	scripts/test-capability-routing.sh	How do I configure an Oracle RAC cluster for automatic failover?
far	cheatsheets	0.6793627	0.6556186	0.0237	cheatsheet	docs/cheatsheets/tray-rapid-switch.md	What's the best way to tune JVM garbage collection for a low-latency trading system?
far	cheatsheets	0.66119564	0.6481993	0.0130	code	scripts/update-convergence-dashboard.sh	How do I set up a Salesforce Apex trigger that fires on record update?
far	cheatsheets	0.6811585	0.68015134	0.0010	code	images/inference/engine-tuning.sh	Write me a CUDA kernel for tiled matrix multiplication using shared memory.
far	cheatsheets	0.59730613	0.5963641	0.0009	code	scripts/test-git-mirror-ref-convergence.sh	How do I configure BGP route reflectors on a Juniper MX router?
in	spec	0.7922771	0.7748141	0.0175	spec	openspec/specs/versioning/spec.md	What does the VERSION file look like — how many parts does the version number have?
in	spec	0.7683925	0.7659416	0.0025	methodology	methodology/multi-host-development.yaml	which git tags are allowed to be force-pushed?
in	spec	0.75335205	0.7516408	0.0017	spec	openspec/specs/forge-as-only-runtime/spec.md	Which agent CLIs have to be present inside the forge image?
in	spec	0.73892254	0.7380822	0.0008	spec	openspec/specs/forge-as-only-runtime/spec.md	Can the forge container see my home directory?
in	spec	0.7694972	0.75897866	0.0105	code	scripts/agent-identity.sh	What values is TILLANDSIAS_AGENT_RESULT_FORMAT allowed to take?
in	spec	0.80089206	0.7984097	0.0025	spec	openspec/specs/enclave-network/spec.md	How is the enclave network created and which container is allowed out to the internet?
in	spec	0.82904315	0.7856654	0.0434	spec	openspec/specs/default-image/spec.md	Does the forge image ship a Nix store?
in	spec	0.7997802	0.74717784	0.0526	spec	openspec/specs/default-image/spec.md	What is the default opencode model in the bundled config, and what is small_model clamped to?
in	spec	0.80791813	0.7885353	0.0194	code	crates/tillandsias-core/src/icons.rs	How many tray icon states are there and what are they called?
in	spec	0.7219723	0.7199611	0.0020	code	crates/tillandsias-core/src/singleton.rs	Where does the singleton lock file live on each OS?
in	spec	0.705823	0.6781358	0.0277	spec	openspec/specs/build-lock/spec.md	Is build-lock still a live spec?
in	spec	0.799217	0.7854078	0.0138	spec	openspec/specs/tillandsias-vault/spec.md	Where is the Vault auto-unseal key kept?
in	spec	0.8313045	0.799019	0.0323	spec	openspec/specs/tillandsias-vault/spec.md	What Vault ACL policies exist and can the forge read the GitHub token?
in	spec	0.79045284	0.78782415	0.0026	spec	openspec/specs/git-mirror-service/spec.md	Where do the bare project mirrors live inside the git service container?
in	spec	0.7645111	0.7231007	0.0414	spec	openspec/specs/git-mirror-service/spec.md	Which receive.* settings are forced on the mirror at every service start?
in	spec	0.7992353	0.79570365	0.0035	spec	openspec/specs/vsock-transport/spec.md	vsock port for the control wire?
in	spec	0.78032416	0.7565398	0.0238	spec	openspec/specs/vsock-exec-authz/spec.md	Which executables can the host ask the VM to exec over the control wire?
in	spec	0.8515438	0.8287552	0.0228	cheatsheet	docs/cheatsheets/wsl-bash.md	What does a WSL2 distro need before Tillandsias containers will run in it?
in	spec	0.76139873	0.730284	0.0311	spec	openspec/specs/forge-welcome/spec.md	What shell do I land in when I open the Terminal from the tray?
in	spec	0.79153633	0.73401207	0.0575	spec	openspec/specs/web-image/spec.md	What base image and web server does the web-image use, and how big can it be?
in	spec	0.8227061	0.7538098	0.0689	spec	openspec/specs/nix-cache-service/spec.md	How does an ephemeral forge get a warm nix cache without mounting the host store?
in	spec	0.774351	0.7726202	0.0017	spec	openspec/specs/default-image/spec.md	What environment variables must NOT be present in a forge container?
in	spec	0.83125985	0.78972995	0.0415	spec	openspec/specs/forge-hot-cold-split/spec.md	Which paths in the forge are RAM-backed tmpfs, and what are their size caps?
in	spec	0.7835079	0.757598	0.0259	spec	openspec/specs/forge-hot-cold-split/spec.md	What happens if the host doesn't have enough free RAM to launch a forge?
in	spec	0.75509953	0.75509953	0.0000	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	Where does cargo put its downloads inside the forge?
in	spec	0.7467462	0.73944825	0.0073	spec	openspec/specs/proxy-container/spec.md	What are the two proxy ports and how do they differ?
in	spec	0.7897944	0.7852427	0.0046	spec	openspec/specs/zen-default-with-ollama-analysis-pool/spec.md	Which models get pulled at each inference tier?
in	spec	0.813313	0.79797477	0.0153	spec	openspec/specs/host-browser-mcp/spec.md	Where does the per-lane MCP socket live and what are its permissions?
in	spec	0.75902325	0.74453235	0.0145	spec	openspec/specs/host-browser-mcp/spec.md	How fast can the same project reopen the same URL in a browser window?
in	spec	0.75823927	0.7577786	0.0005	code	crates/tillandsias-otp/src/lib.rs	What is the OpenCode Web session cookie called and what flags does it carry?
in	spec	0.82168746	0.78902775	0.0327	spec	openspec/specs/subdomain-naming-flip/spec.md	Is the URL project.opencode.localhost or opencode.project.localhost?
in	spec	0.8232672	0.77552146	0.0477	code	crates/tillandsias-headless/src/main.rs	How do I open the Observatorium for a project and what hostname does it get?
in	spec	0.72914934	0.71328735	0.0159	spec	openspec/specs/windows-native-tray/spec.md	How does the Windows tray survive an Explorer crash?
in	spec	0.74730694	0.73407114	0.0132	spec	openspec/specs/tray-app/spec.md	Why isn't the tray showing up in the macOS Dock?
in	spec	0.7720487	0.767448	0.0046	spec	openspec/specs/remote-projects/spec.md	How does the tray tell 'GitHub is down' apart from 'you're not logged in'?
in	spec	0.8040381	0.748686	0.0554	spec	openspec/specs/init-command/spec.md	In what order does --init build the images, and what exit codes does it use?
in	spec	0.86504215	0.80475044	0.0603	spec	openspec/specs/linux-native-portable-executable/spec.md	What is the Linux release artifact called and why must it be musl?
in	spec	0.8376143	0.80941015	0.0282	methodology	methodology/ci.yaml	What is GitHub Actions allowed to do for a release, and what has to run locally?
in	spec	0.76457167	0.73507583	0.0295	cheatsheet	cheatsheets/runtime/windows-tray-diagnostics.md	Where does the tray write its log file on Linux?
in	spec	0.7967741	0.7792762	0.0175	spec	openspec/specs/podman-idiomatic-patterns/spec.md	Which podman security flags are non-negotiable?
in	spec	0.7466071	0.73844075	0.0082	spec	openspec/specs/app-lifecycle/spec.md	Is there a confirmation before Destroy wipes an app's data?
in	spec	0.72569036	0.7228383	0.0029	spec	openspec/specs/simplified-tray-ux/spec.md	What are the seven per-project tools in the tray submenu?
in	spec	0.71478367	0.7084775	0.0063	spec	openspec/specs/host-shell-architecture/spec.md	Does the project scanner poll the filesystem?
in	spec	0.7810422	0.6959445	0.0851	cheatsheet	cheatsheets/runtime/portable-executable-transparent-mode.md	What JSON does headless mode print when it starts and stops?
in	spec	0.7584548	0.732839	0.0256	cheatsheet	cheatsheets/utils/podman-registries.md	Why doesn't podman prompt me to choose a registry when starting the stack?
in	spec	0.713868	0.6995313	0.0143	cheatsheet	cheatsheets/runtime/tray-state-machine.md	Is the cloud submenu logout-reset behaviour implemented on all three platforms?
in	spec	0.7408175	0.73235494	0.0085	cheatsheet	docs/cheatsheets/openspec-methodology.md	what is the ghost trace baseline file for
in	spec	0.78628075	0.7783135	0.0080	methodology	methodology/event/022-phase-4-litmus-tests-complete.yaml	What do the phase labels on litmus tests mean?
in	spec	0.73622614	0.7295053	0.0067	methodology	methodology/litmus.yaml	Why is agent-cheatsheets showing zero litmus coverage?
in	spec	0.82657665	0.8123888	0.0142	spec	openspec/specs/cache-recovery-mechanism/spec.md	Why is a missing cache_version file not an error?
in	spec	0.76556695	0.7412479	0.0243	cheatsheet	cheatsheets/web/cdp.md	Where does the bundled Chromium come from and where is it cached?
in	spec	0.77518606	0.7161194	0.0591	spec	openspec/specs/spec-traceability/spec.md	Does a stale @trace comment break the build?
in	spec	0.68448144	0.6829862	0.0015	spec	openspec/specs/accel-capability-probe/spec.md	What file does the accelerator probe write?
in	spec	0.6893195	0.6594335	0.0299	spec	openspec/specs/tray-projects-rename/spec.md	Which languages is the i18n wave adding to the forge?
in	spec	0.6382458	0.6340156	0.0042	cheatsheet	docs/cheatsheets/tray-state-machine.md	what's the lobster in the tray menu
in	spec	0.77619743	0.77578694	0.0004	cheatsheet	cheatsheets/runtime/forge-standalone-runner.md	What does cheatsheets/runtime/everything-in-forge.md actually say?
in	spec	0.7474786	0.7018484	0.0456	code	crates/tillandsias-metrics/src/dashboard.rs	Which Grafana dashboard should I import to visualise the convergence metrics?
in	spec	0.67908937	0.6743318	0.0048	spec	openspec/specs/proxy-container/spec.md	Is there an Ansible playbook for provisioning a new developer host?
in	spec	0.6750151	0.6732745	0.0017	spec	openspec/specs/dev-build/spec.md	Is there a Terraform module for the release infrastructure?
in	spec	0.64360076	0.63382965	0.0098	code	crates/tillandsias-host-shell/src/scanner.rs	Does the project run a Jenkins job for nightly builds?
in	spec	0.7979266	0.77226657	0.0257	cheatsheet	cheatsheets/build/build-strategy.md	What open-source licence is Tillandsias itself released under?
in	spec	0.7540805	0.7516817	0.0024	code	crates/tillandsias-headless/src/main.rs	What is the exact function signature of launch_forge_agent?
in	spec	0.8251932	0.7999682	0.0252	spec	openspec/specs/proxy-container/spec.md	How many domains are in images/proxy/allowlist.txt?
near	spec	0.7951096	0.76906043	0.0260	spec	openspec/specs/install-progress/spec.md	What is the SHA-256 of the current published tillandsias-linux-x86_64 binary?
in	spec	0.7975531	0.7832295	0.0143	spec	openspec/specs/tillandsias-vault/spec.md	How do I back up and restore the tillandsias-vault-data volume?
in	spec	0.71651596	0.69652283	0.0200	code	scripts/test-check-test-baseline.sh	Which script implements the ghost-trace baseline may-only-shrink ratchet?
in	spec	0.7062062	0.6979868	0.0082	spec	openspec/specs/host-browser-mcp/spec.md	How many forge lanes can run concurrently on one host?
in	spec	0.7189504	0.7091914	0.0098	code	scripts/test-mirror-sshd-posture.sh	What happens if the host disk fills up in the middle of an image build?
in	spec	0.67076397	0.6666061	0.0042	cheatsheet	cheatsheets/runtime/statusnotifier-tray.md	Is there a Flatpak or Snap package of the Linux tray?
in	spec	0.728205	0.7277038	0.0005	cheatsheet	cheatsheets/runtime/container-image-tagging.md	Does Tillandsias run on FreeBSD?
in	spec	0.7724229	0.7610046	0.0114	code	images/git/entrypoint.sh	What's the retry and backoff policy when the upstream git push in relay-refs.sh fails?
in	spec	0.7663912	0.73780775	0.0286	spec	openspec/specs/host-shell-architecture/spec.md	What is the timeout on the Hello/HelloAck handshake over vsock?
near	spec	0.74137354	0.7207645	0.0206	spec	openspec/specs/tray-menu/spec.md	What screen-reader support does the tray menu have?
near	spec	0.7169711	0.7144539	0.0025	code	crates/tillandsias-headless/src/main.rs	Are there keyboard shortcuts for opening the tray menu?
in	spec	0.7025412	0.70107216	0.0015	cheatsheet	docs/cheatsheets/tray-litmus-timeout-constraints.md	Does the tray play a sound when a build finishes?
near	spec	0.6976972	0.68252236	0.0152	methodology	methodology/event/012-litmus-podman-runtime-blocker.yaml	How do I run the litmus suite against a remote host?
near	spec	0.64879596	0.6413082	0.0075	methodology	methodology/proximity.yaml	How many releases have been published so far?
in	spec	0.76888436	0.7616867	0.0072	spec	openspec/specs/subdomain-routing-via-reverse-proxy/spec.md	How do I chain Squid to my company's outbound proxy?
in	spec	0.7302865	0.71801275	0.0123	spec	openspec/specs/native-secrets-store/spec.md	What is the complete set of OAuth scopes the GitHub login requests?
in	spec	0.73877037	0.68973553	0.0490	spec	openspec/specs/forge-welcome/spec.md	What are the actual rotating tips shown in the forge welcome banner?
in	spec	0.7067483	0.69289213	0.0139	spec	openspec/specs/forge-as-only-runtime/spec.md	Can a team share one Tillandsias install with LDAP or SAML sign-in?
in	spec	0.7211614	0.71163845	0.0095	cheatsheet	docs/cheatsheets/storage-budget.md	What are the minimum RAM and disk requirements to run the whole stack?
in	spec	0.72144115	0.70272857	0.0187	spec	openspec/specs/simplified-tray-ux/spec.md	What are the steps to add a brand-new leaf action to the per-project tray submenu?
in	spec	0.8173835	0.7928194	0.0246	cheatsheet	docs/cheatsheets/wsl-bash.md	Which Rust crates does tillandsias-podman depend on?
in	spec	0.815696	0.80045384	0.0152	cheatsheet	cheatsheets/runtime/container-image-tagging.md	Which registry hosts the tillandsias-forge image?
in	spec	0.81042033	0.77038944	0.0400	cheatsheet	docs/cheatsheets/windows-setup.md	What is the minimum podman version required on native Linux?
in	spec	0.7001257	0.69022363	0.0099	spec	openspec/specs/git-mirror-service/spec.md	How do I move my mirrors and per-project caches to a new machine?
near	spec	0.6444696	0.6325381	0.0119	spec	openspec/specs/default-image/spec.md	Which model does NanoClawV2 itself run on?
in	spec	0.819695	0.7886806	0.0310	spec	openspec/specs/methodology-accountability/spec.md	What is the YAML schema for writing a new litmus test?
in	spec	0.79120904	0.7805209	0.0107	code	crates/tillandsias-headless/src/tray/mod.rs	How many projects can appear in the Cloud submenu before it overflows?
near	spec	0.7530216	0.7294943	0.0235	spec	openspec/specs/async-inference-launch/spec.md	Is there an uptime or availability target for the enclave services?
in	spec	0.73562086	0.7189532	0.0167	spec	openspec/specs/default-image/spec.md	How big is the built forge image on disk?
in	spec	0.73079556	0.7276494	0.0031	cheatsheet	cheatsheets/runtime/opencode-web-launch.md	Which opencode release is baked into the current forge image?
in	spec	0.6974087	0.6898888	0.0075	cheatsheet	docs/cheatsheets/tray-icon-ux.md	How is the tray icon changed for dark desktop themes?
far	spec	0.5594342	0.54960537	0.0098	code	crates/tillandsias-control-wire/src/lib.rs	What is the flibber flobber?
far	spec	0.6158611	0.61296654	0.0029	cheatsheet	cheatsheets/runtime/macos-vz-guest-boot-baseline.md	How many wobbles fit in a snarfblat before the quimbles overflow?
far	spec	0.5174132	0.5128484	0.0046	methodology	methodology/philosophy.yaml	Is the zorbulent frimbus compatible with a left-handed trundlewick?
far	spec	0.5914995	0.5869901	0.0045	code	crates/tillandsias-core/tests/project_discovery.rs	What's a good recipe for sourdough starter in a humid climate?
far	spec	0.56101483	0.55472493	0.0063	code	crates/tillandsias-plan/src/answer.rs	Who won the 1998 FIFA World Cup final and what was the score?
far	spec	0.60383284	0.5944468	0.0094	code	scripts/test-image-build-convergence.sh	How do I get red wine out of a wool carpet?
far	spec	0.59352285	0.57816285	0.0154	code	scripts/test-ledger-node-claim-resolution.sh	What's the difference between a Roth IRA and a traditional IRA?
far	spec	0.64396703	0.63711864	0.0068	code	crates/tillandsias-podman/src/container_spec.rs	What key does a bass clarinet transpose to?
far	spec	0.61320925	0.6052173	0.0080	cheatsheet	cheatsheets/runtime/cheatsheet-frontmatter-spec.md	How do I set up a Kafka consumer group with exactly-once semantics in Java?
far	spec	0.7213766	0.6810635	0.0403	cheatsheet	cheatsheets/data/mysql-best-practices.md	What's the best way to index a PostgreSQL jsonb column for containment queries?
far	spec	0.67422885	0.6186205	0.0556	cheatsheet	cheatsheets/architecture/enclave-service-catalog-research.md	How do I write a custom Kubernetes admission webhook in Go?
far	spec	0.65844876	0.6563484	0.0021	spec	openspec/specs/host-browser-mcp/spec.md	Why is my React useEffect running twice in development?
far	spec	0.6118499	0.60478526	0.0071	code	images/default/config-overlay/shell-helpers.sh	How do I configure Nginx to serve a Django app over gunicorn with TLS?
in	plan	0.721511	0.71848667	0.0030	code	crates/tillandsias-plan/src/fragments.rs	ledger fragment filename format?
in	plan	0.69355714	0.6835837	0.0100	methodology	methodology/distributed-work.yaml	How do I get a work-order number that won't collide with another host's?
in	plan	0.78184897	0.78075874	0.0011	code	crates/tillandsias-plan/src/fragments.rs	What happens if I change a packet's status by re-declaring it under `packets:` in a new fragment?
in	plan	0.6958086	0.6952233	0.0006	code	scripts/check-pickup-role-grammar.sh	The channel is called `status:` but I need to change pickup_role. Is that allowed?
in	plan	0.7712972	0.7643161	0.0070	methodology	methodology/distributed-work.yaml	what statuses can a packet be in
in	plan	0.790751	0.77094316	0.0198	methodology	methodology/between-commits-work-discipline.yaml	Which branch do checkpoints go to and what should the commit subject look like?
in	plan	0.77059984	0.76263803	0.0080	methodology	methodology/agent-observability.yaml	What exactly does a claim lease?
in	plan	0.68008417	0.67839015	0.0017	cheatsheet	cheatsheets/runtime/low-end-cpu-inference-floor.md	Why was 0.65 the wrong refusal threshold to pick for the spec expert?
in	plan	0.72757953	0.72591096	0.0017	cheatsheet	cheatsheets/build/nix-flake-basics.md	why is the forge nix flake still on an end-of-life nixpkgs
in	plan	0.66099596	0.6549005	0.0061	cheatsheet	cheatsheets/runtime/macos-vz-gui-research-v2.md	What hardware is on macuahuitl?
in	plan	0.7030992	0.68161625	0.0215	code	scripts/spec-index-ensure.sh	spec-index-ensure.sh --where printed a C:\Users path on my Fedora box. why?
in	plan	0.7027408	0.70179546	0.0009	code	crates/tillandsias-headless/src/vault_bootstrap.rs	Is the mirror push 403 specific to one agent harness, one OS, or one release?
in	plan	0.7632059	0.74932814	0.0139	code	images/vault/policies/forge.hcl	who can read the proxy's TLS interception CA private key
in	plan	0.8009131	0.7756006	0.0253	code	scripts/forge-e2e-rate-limit.sh	What is the correct class slug for the full in-forge meta-orchestration e2e rate limiter?
in	plan	0.75736624	0.75321215	0.0042	spec	openspec/specs/remote-projects/spec.md	There's python in the repo — where, and why is that a problem?
in	plan	0.708749	0.6909459	0.0178	cheatsheet	cheatsheets/runtime/tray-performance-profiling.md	Did we decide to adopt OpenTelemetry for loop telemetry?
in	plan	0.70979214	0.6889311	0.0209	cheatsheet	cheatsheets/runtime/enclave-startup-sequencing.md	What actually changes when a component graduates from a dev toolbox to a production enclave container?
in	plan	0.7406965	0.7306845	0.0100	code	scripts/with-tillandsias-builder.sh	Why is there a toolbox wrapper in build.sh at all?
in	plan	0.6751946	0.67310596	0.0021	code	scripts/build-macos-dmg.sh	steps to notarize the mac dmg?
in	plan	0.7412885	0.7398244	0.0015	code	images/default/lib-common.sh	OpenCode crashed in the mac forge — was that our bug?
in	plan	0.7484068	0.7314153	0.0170	cheatsheet	cheatsheets/runtime/vsock-transport.md	Does the WSL2 kernel support vsock loopback?
in	plan	0.7642543	0.7492561	0.0150	code	scripts/run-litmus-test.sh	run-litmus-test.sh printed PASS but zero tests executed. known issue?
in	plan	0.73785967	0.7292041	0.0087	methodology	methodology/multi-host-development.yaml	Why does the build keep trying to create a toolbox that already exists?
in	plan	0.66599894	0.6624459	0.0036	cheatsheet	cheatsheets/runtime/powershell.md	I saved install-windows.ps1 and ran it, and it never downloaded anything. What is going on?
in	plan	0.66891533	0.66775584	0.0012	code	crates/tillandsias-macos-tray/src/diagnose.rs	every agent lane failed on a fresh macOS VM with a microdnf space error
in	plan	0.7258197	0.72012144	0.0057	code	crates/tillandsias-headless/src/main.rs	github login through Windows Terminal fails with error 0x80070002
in	plan	0.74330413	0.74083585	0.0025	code	scripts/install-macos.sh	How does a daily build become the stable release?
in	plan	0.710117	0.68804556	0.0221	methodology	methodology/versioning.yaml	Why wasn't v0.4.260809.1 promoted to stable?
in	plan	0.66804373	0.6554002	0.0126	code	scripts/hooks/pre-push-main-branch-affordance.sh	somebody pushed straight to main — what did that break?
in	plan	0.7985574	0.76926523	0.0293	code	crates/tillandsias-plan/src/lib.rs	Are there duplicate order numbers in the ledger, and does anything catch them?
in	plan	0.68416405	0.6648445	0.0193	code	scripts/check-fragment-status-loss.sh	Why did a Windows cycle end up claiming a Linux-owned packet?
in	plan	0.7198054	0.7121648	0.0076	cheatsheet	cheatsheets/runtime/socket-enclave-diagnostics.md	podman ps hung for a minute and a half during CI. what causes that?
in	plan	0.6946644	0.6930267	0.0016	spec	openspec/specs/tillandsias-vault/spec.md	tillandsias --init exits 126 at vault launch on Silverblue
in	plan	0.6600591	0.6547268	0.0053	spec	openspec/specs/inference-container/spec.md	Can the NPU actually serve an expert model, or is that still theory?
in	plan	0.636361	0.63372314	0.0026	code	crates/tillandsias-headless/src/accel_probe.rs	is the iGPU actually faster than CPU for the fat spec expert?
in	plan	0.66170543	0.6457911	0.0159	code	crates/tillandsias-headless/src/accel_probe.rs	Which NPU vendors have a workable Linux story?
in	plan	0.6680444	0.65028787	0.0178	methodology	methodology/agent-observability.yaml	How much time does an hourly cycle burn before any real work happens?
in	plan	0.713502	0.70311207	0.0104	methodology	methodology/multi-host-development.yaml	Every branch was green before pushing, so why did the merge fail nine litmus steps?
in	plan	0.69578505	0.67818296	0.0176	code	scripts/resolve-open-pr.sh	the release runbook tried to merge PR #null
in	plan	0.70018595	0.6850712	0.0151	cheatsheet	cheatsheets/runtime/forge-loss-on-shutdown-window.md	What were the two data-loss paths found in the forge overnight on 2026-07-19?
in	plan	0.7762139	0.75850034	0.0177	code	crates/tillandsias-headless/src/main.rs	Why couldn't the Windows forge rewrite git URLs to the mirror?
in	plan	0.6702277	0.6664542	0.0038	cheatsheet	cheatsheets/concurrent-git/git-mirror-enterprise-practices.md	Should we just adopt Gitea or Forgejo instead of maintaining our own mirror?
in	plan	0.72951967	0.7163372	0.0132	cheatsheet	docs/cheatsheets/runtime/wsl/architecture-isolation.md	Does `wsl --terminate` give me a genuinely cold kernel?
in	plan	0.7262703	0.6698721	0.0564	cheatsheet	cheatsheets/runtime/low-end-cpu-inference-floor.md	cpu or igpu for embeddings?
in	plan	0.7349803	0.72885615	0.0061	spec	openspec/specs/tillandsias-vault/spec.md	Why do agents keep undoing each other's formatting?
in	plan	0.7689562	0.74474114	0.0242	cheatsheet	docs/cheatsheets/runtime/wsl/wslconfig-tunables.md	The WSL distro reboots every time I close my last shell. Why?
in	plan	0.7161908	0.697251	0.0189	spec	openspec/specs/forge-environment-discoverability/spec.md	select-work-batch says no eligible work but query shows 7 ready packets
in	plan	0.7778918	0.77531314	0.0026	cheatsheet	cheatsheets/utils/tillandsias-secrets-architecture.md	Where is the Podman Quadlet unit file for the tillandsias-vault container?
in	plan	0.70412713	0.70175624	0.0024	spec	openspec/specs/opencode-web-session-otp/spec.md	How do I install the Linux tray as a Flatpak?
in	plan	0.6369248	0.6289918	0.0079	spec	openspec/specs/filesystem-scanner/spec.md	Which repo do I add to get the .rpm or .deb package?
in	plan	0.6655057	0.6631151	0.0024	code	images/default/provider-device-auth.sh	Is there an AUR package for Arch users?
in	plan	0.72081435	0.717613	0.0032	cheatsheet	cheatsheets/runtime/enclave-startup-sequencing.md	What Docker Hub organization are the enclave images published under?
near	plan	0.7311536	0.67609787	0.0551	cheatsheet	cheatsheets/build/nix-flake-caching.md	Do you run Dependabot or Renovate to keep Cargo.lock current?
near	plan	0.7175811	0.70929265	0.0083	code	crates/tillandsias-control-wire/src/lib.rs	Is there a cargo-fuzz target for the control-wire frame parser?
near	plan	0.6422335	0.6398575	0.0024	cheatsheet	cheatsheets/runtime/podman-idiomatic-patterns.md	Does the test suite run under Miri?
in	plan	0.6863066	0.6772058	0.0091	code	crates/tillandsias-metrics/src/dashboard.rs	Is there a web dashboard where I can see the fleet's packet status?
in	plan	0.63989997	0.63313365	0.0068	cheatsheet	cheatsheets/runtime/enclave-startup-sequencing.md	Which Kubernetes distribution do the five always-on Raspberry Pi nodes run?
in	plan	0.72535795	0.72140616	0.0040	spec	openspec/specs/browser-tray-notifications/spec.md	Is there an iOS or Android companion app for the tray?
in	plan	0.7012102	0.6625042	0.0387	cheatsheet	docs/cheatsheets/windows-bash.md	Where's the WiX/MSI installer project for Windows?
in	plan	0.6832805	0.67599905	0.0073	cheatsheet	cheatsheets/runtime/macos-vz-gui-research-v2.md	Is there a Chocolatey package for the Windows tray?
in	plan	0.70253956	0.6966189	0.0059	code	crates/tillandsias-windows-tray/src/notify_icon.rs	Do tray crashes get reported to Sentry or any crash-reporting service?
near	plan	0.6682969	0.6667637	0.0015	spec	openspec/specs/observability-convergence/spec.md	What's the test coverage percentage for the workspace?
in	plan	0.72133374	0.7067533	0.0146	cheatsheet	cheatsheets/utils/ripgrep.md	Is there a code-search index like Sourcegraph for agents to browse the repo?
in	plan	0.76825213	0.750843	0.0174	spec	openspec/specs/forge-offline/spec.md	What does the forge-offline spec actually require, clause by clause?
in	plan	0.76599145	0.7575625	0.0084	methodology	methodology/distributed-work.yaml	Walk me through the numbered steps of the /meta-orchestration skill.
in	plan	0.84914154	0.80058235	0.0486	cheatsheet	cheatsheets/concurrent-git/crdt-ledger-fragments.md	What's in cheatsheets/concurrent-git/crdt-ledger-fragments.md?
in	plan	0.8508596	0.8453984	0.0055	spec	openspec/specs/vm-provisioning-lifecycle/spec.md	Which litmus tests are currently bound in litmus-bindings.yaml?
in	plan	0.8103946	0.7842705	0.0261	code	scripts/nix-cache-service.sh	Show me the function signature and body of ensure_ca_bundle.
